,lastReportTime,Unnamed: 0,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
0,2020-07-01 00:00:00,0,1.0,3.0,0.0,1.0,59.976181818181814,88042.78181818181,386110.50363636354,833.1117003367002,1,0,2952,27.2,89,1.5,0
1,2020-07-01 01:00:00,1,1.0,3.0,0.0,1.0,59.989833333333344,151474.13333333336,386237.01833333337,1927.5166666666667,0,0,2951,29.1,83,0.8,0
2,2020-07-01 02:00:00,2,1.0,3.0,0.0,1.0,60.00443939393939,151392.19393939394,386388.27787878795,1697.4250000000004,0,0,2950,28.9,83,1.5,0
3,2020-07-01 03:00:00,3,1.0,3.0,0.0,1.0,59.99816666666667,162370.06666666668,386209.94,1967.9819444444445,0,0,2949,28.6,84,1.4,0
4,2020-07-01 04:00:00,4,1.0,3.0,0.0,1.0,59.991333333333344,102104.36666666665,386684.13,1087.2604166666667,0,0,2948,28.5,84,1.4,0
5,2020-07-01 05:00:00,5,1.0,3.0,0.0,1.0,59.9975,144624.64999999997,382735.95499999996,1568.4791666666665,0,0,2947,28.6,83,0.8,0
6,2020-07-01 06:00:00,6,1.0,3.0,0.0,1.0,59.97916666666665,168217.74999999997,386966.1533333334,1927.3541666666665,0,0,2946,28.6,82,1.6,0
7,2020-07-01 07:00:00,7,1.0,3.0,0.0,1.0,60.00500000000001,165171.76666666666,387133.7166666667,2057.3875,2,0,2945,29.2,78,1.2,0
8,2020-07-01 08:00:00,8,1.0,3.0,0.0,1.0,60.011090909090896,165353.14363636365,387294.43563636363,2007.084090909091,2,0,2944,30.7,60,0.8,0
9,2020-07-01 09:00:00,9,1.0,3.0,0.0,1.0,60.01249999999999,145202.51666666666,387445.025,1578.541860465116,2,0,2943,32.5,56,1.1,0
10,2020-07-01 10:00:00,10,1.0,3.0,0.0,1.0,60.001,89567.16666666666,387561.80333333334,543.1044089147285,2,0,2942,33.4,53,1.0,0
11,2020-07-01 11:00:00,11,1.0,3.0,0.0,1.0,59.98533333333332,66774.9,387642.71499999997,333.5718507751938,2,0,2941,33.7,52,0.5,0
12,2020-07-01 12:00:00,12,1.0,3.0,0.0,1.0,59.9920303030303,46462.67878787879,387698.1010606061,408.7934593023256,2,0,2940,34.4,52,0.6,0
13,2020-07-01 13:00:00,13,1.0,3.0,0.0,1.0,59.99133333333333,19823.76666666667,387734.63999999996,414.0900678294573,3,0,2939,34.1,56,0.9,0
14,2020-07-01 14:00:00,14,1.0,3.0,0.0,1.0,60.00599999999999,14137.56666666667,387750.775,334.0450096899225,3,0,2938,31.3,65,2.1,0
15,2020-07-01 15:00:00,15,1.0,3.0,0.0,1.0,59.99633333333334,10253.91,387763.5466666667,280.69578488372093,3,0,2937,29.5,71,3.3,0
16,2020-07-01 16:00:00,16,1.0,3.0,0.0,1.0,59.988166666666665,8735.116,387773.3583333333,85.53406007751937,3,0,2936,27.5,84,3.3,0
17,2020-07-01 17:00:00,17,1.0,3.0,0.0,1.0,60.01036363636363,6071.350319749216,387779.6418181818,36.04244186046512,3,0,2935,26.2,98,2.5,9
18,2020-07-01 18:00:00,18,1.0,3.0,0.0,1.0,60.00966666666667,6401.402298850575,379642.1266666666,32.03415697674419,3,0,2934,26.9,98,0.9,0
19,2020-07-01 19:00:00,19,1.0,3.0,0.0,1.0,60.03827272727271,6482.503448275861,387791.36772727274,27.85159883720931,4,0,2933,27.1,95,1.6,0
20,2020-07-01 20:00:00,20,1.0,3.0,0.0,1.0,59.99033333333334,8795.736997126436,387799.475,23.66904069767441,4,0,2932,27.5,94,1.0,0
21,2020-07-01 21:00:00,21,1.0,3.0,0.0,1.0,59.99583333333335,6862.151041666667,377462.44666666666,19.48648255813953,4,0,2931,27.3,90,1.8,0
22,2020-07-01 22:00:00,22,1.0,3.0,0.0,1.0,60.00849999999999,6331.109375,377728.49000000005,15.30392441860465,4,0,2930,27.3,88,0.7,0
23,2020-07-01 23:00:00,23,1.0,3.0,0.0,1.0,59.96833333333334,16675.174999999996,377476.8633333333,51.47215468639887,4,0,2929,27.5,88,1.2,0
24,2020-07-02 00:00:00,24,1.0,3.0,0.0,1.0,60.014590909090906,89290.22121212119,387866.8010606061,679.0662878787879,1,0,2928,25.0,100,0.8,0
25,2020-07-02 01:00:00,25,1.0,3.0,0.0,1.0,60.001090909090905,151394.89090909093,387991.4909090909,1912.5045454545457,0,0,2927,27.1,88,0.8,0
26,2020-07-02 02:00:00,26,1.0,3.0,0.0,1.0,60.00033333333333,158688.15000000002,388143.46,1964.8375,0,0,2926,26.9,90,0.4,0
27,2020-07-02 03:00:00,27,1.0,3.0,0.0,1.0,59.98084848484848,147247.86666666667,388298.90242424246,1538.91875,0,0,2925,27.0,89,2.0,0
28,2020-07-02 04:00:00,28,1.0,3.0,0.0,1.0,60.015666666666675,87779.3166666667,388421.38666666666,799.3479166666667,0,0,2924,26.9,89,1.4,0
29,2020-07-02 05:00:00,29,1.0,3.0,0.0,1.0,60.01583333333334,127095.7,388518.04500000004,1610.8583333333331,0,0,2923,26.8,90,0.8,0
30,2020-07-02 06:00:00,30,1.0,3.0,0.0,1.0,60.01833333333335,163901.98333333334,388669.9533333333,1883.6083333333331,0,0,2922,27.3,86,1.1,0
31,2020-07-02 07:00:00,31,1.0,3.0,0.0,1.0,59.99066666666666,150776.33333333334,381339.67333333334,1878.9916666666666,2,0,2921,28.1,80,0.6,0
32,2020-07-02 08:00:00,32,1.0,3.0,0.0,1.0,59.96916666666666,142636.96666666667,378576.2566666667,1817.3020833333333,2,0,2920,30.1,59,0.6,0
33,2020-07-02 09:00:00,33,1.0,3.0,0.0,1.0,60.02183333333333,127594.4166666667,389118.4783333333,1335.0541666666666,2,0,2919,31.8,54,0.8,0
34,2020-07-02 10:00:00,34,1.0,3.0,0.0,1.0,59.982545454545445,94610.16363636364,389222.27454545454,456.99090909090904,2,0,2918,32.9,51,0.4,0
35,2020-07-02 11:00:00,35,1.0,3.0,0.0,1.0,59.96031818181818,65450.34242424242,389300.0496969697,235.93333333333337,2,0,2917,33.4,47,0.8,0
36,2020-07-02 12:00:00,36,1.0,3.0,0.0,1.0,59.977666666666664,44731.03333333334,381855.33833333326,207.43238224637682,2,0,2916,34.8,52,0.9,0
37,2020-07-02 13:00:00,37,1.0,3.0,0.0,1.0,60.006499999999996,30361.933333333327,389393.3533333333,107.08695652173913,3,0,2915,33.3,56,1.3,0
38,2020-07-02 14:00:00,38,1.0,3.0,0.0,1.0,60.00566666666666,12743.352499999999,389414.9050000001,97.64293478260868,3,0,2914,27.8,92,0.9,2
39,2020-07-02 15:00:00,39,1.0,3.0,0.0,1.0,59.991166666666665,5636.758333333333,389423.18833333335,37.42807971014493,3,0,2913,26.6,99,0.6,25
40,2020-07-02 16:00:00,40,1.0,3.0,0.0,1.0,59.991333333333344,5437.118333333333,389428.99833333335,11.404891304347828,3,0,2912,26.7,99,1.3,6
41,2020-07-02 17:00:00,41,1.0,3.0,0.0,1.0,59.98333333333333,7898.678333333332,389435.67000000004,12.148369565217395,3,0,2911,25.7,99,2.1,7
42,2020-07-02 18:00:00,42,1.0,3.0,0.0,1.0,60.00490909090909,6755.99909090909,389441.92000000004,12.860869565217396,3,0,2910,24.8,100,1.1,9
43,2020-07-02 19:00:00,43,1.0,3.0,0.0,1.0,60.002166666666675,7677.868333333332,389447.1316666667,13.57336956521739,4,0,2909,25.0,100,0.9,4
44,2020-07-02 20:00:00,44,1.0,3.0,0.0,1.0,60.001560606060615,7808.757243163341,389453.38106060604,14.316847826086958,4,0,2908,24.9,100,1.4,5
45,2020-07-02 21:00:00,45,1.0,3.0,0.0,1.0,59.997,8174.1540650406505,389459.6416666667,15.06032608695652,4,0,2907,25.0,100,0.6,2
46,2020-07-02 22:00:00,46,1.0,3.0,0.0,1.0,60.020833333333336,5713.179674796747,389466.6616666666,15.803804347826086,4,0,2906,24.9,100,1.3,0
47,2020-07-02 23:00:00,47,1.0,3.0,0.0,1.0,59.99706060606061,11239.574168514413,389473.90106060606,43.48297101449276,4,0,2905,25.0,100,0.8,1
48,2020-07-03 00:00:00,48,1.0,3.0,0.0,1.0,60.024,85040.71666666665,389513.48833333334,742.6904509916095,1,0,2904,28.7,84,1.8,0
49,2020-07-03 01:00:00,49,1.0,3.0,0.0,1.0,60.007999999999996,131764.63333333333,389631.7533333333,1626.6655701754385,0,0,2903,25.2,100,1.0,0
50,2020-07-03 02:00:00,50,1.0,3.0,0.0,1.0,59.96283333333334,142993.75,389770.68833333335,1800.6742324561408,0,0,2902,25.2,100,1.0,0
51,2020-07-03 03:00:00,51,1.0,3.0,0.0,1.0,59.95472727272729,154651.87272727274,389915.25636363635,1974.3454545454545,0,0,2901,25.0,100,1.0,0
52,2020-07-03 04:00:00,52,1.0,3.0,0.0,1.0,59.990454545454554,105951.47878787879,390044.55378787883,870.2386363636363,0,0,2900,25.1,100,1.3,0
53,2020-07-03 05:00:00,53,1.0,3.0,0.0,1.0,59.96766666666667,141983.76666666666,385734.7333333334,1666.4553030303032,0,0,2899,25.3,98,0.9,0
54,2020-07-03 06:00:00,54,1.0,3.0,0.0,1.0,60.00999999999999,154588.1,380202.28500000003,1755.1988636363637,0,0,2898,25.3,99,0.7,0
55,2020-07-03 07:00:00,55,1.0,3.0,0.0,1.0,60.022499999999994,161638.49999999997,390477.8083333333,1959.2285256410257,2,0,2897,26.7,89,1.1,0
56,2020-07-03 08:00:00,56,1.0,3.0,0.0,1.0,59.994333333333316,161554.11666666667,390641.7583333334,1985.7798076923075,2,0,2896,29.0,62,1.3,0
57,2020-07-03 09:00:00,57,1.0,3.0,0.0,1.0,60.01047435897436,144660.79615384614,390803.48923076916,1765.3145833333333,2,0,2895,31.4,52,0.2,0
58,2020-07-03 10:00:00,58,1.0,3.0,0.0,1.0,59.97349999999999,92868.65000000001,383396.79000000004,490.35416666666663,2,0,2894,33.9,43,0.5,0
59,2020-07-03 11:00:00,59,1.0,3.0,0.0,1.0,59.975454545454554,75382.47272727273,391002.58909090917,332.4938220230474,2,0,2893,34.9,39,1.1,0
60,2020-07-03 12:00:00,60,1.0,3.0,0.0,1.0,60.01428787878789,56048.74090909089,391064.383030303,152.03349871959028,2,0,2892,36.5,41,1.3,0
61,2020-07-03 13:00:00,61,1.0,3.0,0.0,1.0,59.99183333333334,43713.49999999999,391115.07333333336,146.50399061032866,3,0,2891,34.3,50,1.8,0
62,2020-07-03 14:00:00,62,1.0,3.0,0.0,1.0,60.009151515151515,19992.836363636365,391147.9001515151,120.12599765258216,3,0,2890,34.4,52,1.2,0
63,2020-07-03 15:00:00,63,1.0,3.0,0.0,1.0,60.004,16299.35,391165.4216666666,138.96467136150233,3,0,2889,35.1,47,1.8,0
64,2020-07-03 16:00:00,64,1.0,3.0,0.0,1.0,60.00483333333333,12973.892528735629,391179.3933333334,189.7908450704226,3,0,2888,33.8,54,0.7,0
65,2020-07-03 17:00:00,65,1.0,3.0,0.0,1.0,59.99971212121212,12125.591379310345,391190.91787878785,173.07876120358512,3,0,2887,31.0,67,2.4,0
66,2020-07-03 18:00:00,66,1.0,3.0,0.0,1.0,60.008333333333326,8353.82356321839,391201.2733333333,35.80985915492957,3,0,2886,30.7,72,1.5,0
67,2020-07-03 19:00:00,67,1.0,3.0,0.0,1.0,59.98683333333334,5981.155747126436,391208.81999999995,11.756866197183099,4,0,2885,30.6,72,1.9,0
68,2020-07-03 20:00:00,68,1.0,3.0,0.0,1.0,60.003454545454545,5739.028004179729,391214.8836363636,11.550352112676057,4,0,2884,30.3,74,1.8,0
69,2020-07-03 21:00:00,69,1.0,3.0,0.0,1.0,60.020363636363655,5872.198746081505,391221.31545454543,11.343838028169014,4,0,2883,30.0,79,1.3,0
70,2020-07-03 22:00:00,70,1.0,3.0,0.0,1.0,59.98189393939394,7975.965778474398,391228.51045454544,11.128345070422535,4,0,2882,29.0,83,1.9,0
71,2020-07-03 23:00:00,71,1.0,3.0,0.0,1.0,59.97786363636364,12691.810222918843,381112.47590909095,34.71090215535638,4,0,2881,28.9,83,1.8,0
72,2020-07-04 00:00:00,72,1.0,3.0,0.0,1.0,60.00933333333332,73156.56666666668,391270.3916666667,721.9693181818184,1,1,2880,28.6,77,2.0,0
73,2020-07-04 01:00:00,73,1.0,3.0,0.0,1.0,60.00633333333334,147827.53333333335,381264.22333333327,1763.7660984848485,0,1,2879,28.3,86,0.7,0
74,2020-07-04 02:00:00,74,1.0,3.0,0.0,1.0,60.004363636363635,166460.97272727272,391552.8083333333,1715.5329545454551,0,1,2878,28.2,87,1.3,0
75,2020-07-04 03:00:00,75,1.0,3.0,0.0,1.0,60.007000000000005,153085.7333333333,391714.5466666667,1443.4666666666667,0,1,2877,27.9,86,1.3,0
76,2020-07-04 04:00:00,76,1.0,3.0,0.0,1.0,59.97777272727272,97237.83636363635,391838.9763636363,518.7227272727273,0,1,2876,27.5,86,1.0,0
77,2020-07-04 05:00:00,77,1.0,3.0,0.0,1.0,59.98574242424242,122876.92272727273,381805.3748484849,852.9025900900899,0,1,2875,27.6,85,1.3,0
78,2020-07-04 06:00:00,78,1.0,3.0,0.0,1.0,59.9985,128690.86666666667,381518.36166666663,991.0768018018017,0,1,2874,27.6,83,1.6,0
79,2020-07-04 07:00:00,79,1.0,3.0,0.0,1.0,60.00213636363636,130419.20757575757,381144.79833333334,906.499099099099,2,1,2873,28.3,77,1.4,0
80,2020-07-04 08:00:00,80,1.0,3.0,0.0,1.0,59.974333333333334,127981.51666666668,391986.6633333333,862.4573423423423,2,1,2872,29.9,60,0.9,0
81,2020-07-04 09:00:00,81,1.0,3.0,0.0,1.0,60.022666666666666,106401.5666666667,392457.5683333333,645.1641666666666,2,1,2871,32.6,48,0.3,0
82,2020-07-04 10:00:00,82,1.0,3.0,0.0,1.0,59.97833333333333,61016.23333333334,392536.85,332.6679824561404,2,1,2870,34.0,46,0.3,0
83,2020-07-04 11:00:00,83,1.0,3.0,0.0,1.0,59.99116666666667,54051.73333333334,392596.46166666667,314.69342105263166,2,1,2869,35.7,40,2.7,0
84,2020-07-04 12:00:00,84,1.0,3.0,0.0,1.0,60.000333333333344,49684.15,392646.86,316.18859649122794,2,1,2868,36.6,41,1.7,0
85,2020-07-04 13:00:00,85,1.0,3.0,0.0,1.0,59.995636363636365,23267.927272727273,392683.3781818182,211.64132231404957,3,1,2867,36.7,41,1.8,0
86,2020-07-04 14:00:00,86,1.0,3.0,0.0,1.0,59.9985,14763.354838709678,392701.0466666667,128.0532196969697,3,1,2866,33.8,55,3.4,0
87,2020-07-04 15:00:00,87,1.0,3.0,0.0,1.0,60.010196969696985,11286.755913978495,392713.49348484847,141.19640151515148,3,1,2865,35.4,49,0.6,0
88,2020-07-04 16:00:00,88,1.0,3.0,0.0,1.0,59.996,6871.820430107527,392721.75333333324,12.656250000000002,3,1,2864,35.7,44,2.0,0
89,2020-07-04 17:00:00,89,1.0,3.0,0.0,1.0,60.001666666666665,6906.843317972351,392728.755,12.424431818181818,3,1,2863,32.5,53,3.6,0
90,2020-07-04 18:00:00,90,1.0,3.0,0.0,1.0,60.02501515151515,6879.6296536796535,392735.9813636363,12.192613636363637,3,1,2862,31.6,61,3.5,0
91,2020-07-04 19:00:00,91,1.0,3.0,0.0,1.0,60.0375,7962.188095238096,392743.37333333335,11.960795454545455,4,1,2861,30.9,68,1.8,0
92,2020-07-04 20:00:00,92,1.0,3.0,0.0,1.0,60.00216666666667,7423.990476190476,392751.3716666666,11.728977272727274,4,1,2860,30.1,72,2.2,0
93,2020-07-04 21:00:00,93,1.0,3.0,0.0,1.0,60.01745454545454,6786.132467532467,392758.79636363627,11.506818181818181,4,1,2859,29.7,69,3.7,0
94,2020-07-04 22:00:00,94,1.0,3.0,0.0,1.0,60.01701515151516,8504.150216450214,392765.7227272727,23.90549242424242,4,1,2858,29.6,70,2.0,0
95,2020-07-04 23:00:00,95,1.0,3.0,0.0,1.0,59.981560606060626,15862.416450216453,381222.88136363635,11.05284090909091,4,1,2857,28.9,74,2.8,0
96,2020-07-05 00:00:00,96,1.0,3.0,0.0,1.0,59.98816666666666,26929.783333333333,392795.5066666667,43.241856060606054,1,1,2856,28.7,80,2.9,0
97,2020-07-05 01:00:00,97,1.0,3.0,0.0,1.0,59.966666666666676,69084.81666666665,392849.07833333337,320.06837121212124,0,1,2855,28.3,78,2.2,0
98,2020-07-05 02:00:00,98,1.0,3.0,0.0,1.0,60.0,68270.81666666667,392918.9933333333,309.02405303030304,0,1,2854,28.1,79,1.9,0
99,2020-07-05 03:00:00,99,1.0,3.0,0.0,1.0,59.983333333333334,71498.16666666666,392989.42166666663,372.7630681818182,0,1,2853,27.8,79,2.8,0
100,2020-07-05 04:00:00,100,1.0,3.0,0.0,1.0,59.9695,70812.23333333332,393062.27,478.52500000000003,0,1,2852,27.7,79,1.1,0
101,2020-07-05 05:00:00,101,1.0,3.0,0.0,1.0,60.018833333333326,67552.1,393132.1000000001,590.9595075757576,0,1,2851,27.4,80,1.3,0
102,2020-07-05 06:00:00,102,1.0,3.0,0.0,1.0,59.99509090909091,73732.56363636363,393199.74545454554,428.54590909090905,0,1,2850,27.8,79,1.0,0
103,2020-07-05 07:00:00,103,1.0,3.0,0.0,1.0,60.005303030303025,63896.287878787865,393268.4193939394,219.74329545454546,2,1,2849,28.7,72,0.4,0
104,2020-07-05 08:00:00,104,1.0,3.0,0.0,1.0,60.007333333333335,57417.15,393329.17333333346,189.8360227272727,2,1,2848,31.2,51,2.8,0
105,2020-07-05 09:00:00,105,1.0,3.0,0.0,1.0,59.977666666666664,55174.53333333334,393386.18166666676,202.423446969697,2,1,2847,32.7,50,2.5,0
106,2020-07-05 10:00:00,106,1.0,3.0,0.0,1.0,59.977,55605.033333333326,383280.97833333333,153.94003787878788,2,1,2846,34.5,44,1.9,0
107,2020-07-05 11:00:00,107,1.0,3.0,0.0,1.0,59.981500000000004,56337.8,385946.13833333337,153.20246212121214,2,1,2845,34.5,50,0.9,0
108,2020-07-05 12:00:00,108,1.0,3.0,0.0,1.0,59.985,43209.043939393945,393549.47136363643,153.58420454545455,2,1,2844,37.0,42,0.7,0
109,2020-07-05 13:00:00,109,1.0,3.0,0.0,1.0,59.991484848484845,12561.81427837699,393578.1501515151,115.43564393939394,3,1,2843,34.9,47,1.0,0
110,2020-07-05 14:00:00,110,1.0,3.0,0.0,1.0,60.003954545454555,6069.234925526451,393586.18803030305,94.15613636363635,3,1,2842,34.9,48,2.1,0
111,2020-07-05 15:00:00,111,1.0,3.0,0.0,1.0,59.9975303030303,5121.393913713406,382504.63196969696,38.77056818181818,3,1,2841,34.6,45,3.2,0
112,2020-07-05 16:00:00,112,1.0,3.0,0.0,1.0,60.00766666666666,5212.039265536723,393599.24999999994,11.587159090909092,3,1,2840,31.7,64,2.8,0
113,2020-07-05 17:00:00,113,1.0,3.0,0.0,1.0,59.986666666666665,5384.349435028249,393606.04500000004,11.36625,3,1,2839,31.5,64,0.8,0
114,2020-07-05 18:00:00,114,1.0,3.0,0.0,1.0,60.00019696969697,5793.709604519774,382978.5283333333,11.14534090909091,3,1,2838,31.5,65,2.1,0
115,2020-07-05 19:00:00,115,1.0,3.0,0.0,1.0,60.0145,5621.153107344633,393619.54833333334,10.924431818181818,4,1,2837,31.2,72,1.9,0
116,2020-07-05 20:00:00,116,1.0,3.0,0.0,1.0,60.02966666666667,6685.146610169491,393626.42,10.703522727272727,4,1,2836,31.0,73,1.9,0
117,2020-07-05 21:00:00,117,1.0,3.0,0.0,1.0,59.99980303030303,5382.146173600411,386081.2306060606,10.482613636363642,4,1,2835,30.2,77,1.9,0
118,2020-07-05 22:00:00,118,1.0,3.0,0.0,1.0,59.999,5305.583615819208,393640.42000000004,10.261704545454547,4,1,2834,29.8,79,1.7,0
119,2020-07-05 23:00:00,119,1.0,3.0,0.0,1.0,60.027454545454546,13021.535901386747,393648.49818181817,32.60772362664074,4,1,2833,29.1,79,3.2,0
120,2020-07-06 00:00:00,120,1.0,3.0,0.0,1.0,59.9875,78106.01212121212,393685.57621212123,387.21176470588244,1,0,2832,29.6,79,1.5,0
121,2020-07-06 01:00:00,121,1.0,3.0,0.0,1.0,59.971000000000004,129825.73333333335,393799.8433333333,903.4572916666666,0,0,2831,28.5,80,2.5,0
122,2020-07-06 02:00:00,122,1.0,3.0,0.0,1.0,59.99121212121213,140322.69545454544,393935.7575757576,1105.996543560606,0,0,2830,28.3,81,1.3,0
123,2020-07-06 03:00:00,123,1.0,3.0,0.0,1.0,59.991666666666674,134337.1833333333,394073.0950000001,881.9192708333333,0,0,2829,27.9,82,1.7,0
124,2020-07-06 04:00:00,124,1.0,3.0,0.0,1.0,60.02650000000001,99376.45000000003,394192.7466666667,452.9145833333333,0,0,2828,27.6,84,1.2,0
125,2020-07-06 05:00:00,125,1.0,3.0,0.0,1.0,59.98083333333334,134857.88333333336,390203.8016666667,944.3191666666668,0,0,2827,27.4,84,1.5,0
126,2020-07-06 06:00:00,126,1.0,3.0,0.0,1.0,59.99150000000001,164516.3166666667,394466.27666666673,1246.865,0,0,2826,27.7,81,1.2,0
127,2020-07-06 07:00:00,127,1.0,3.0,0.0,1.0,59.99477272727273,150514.5378787879,394623.6374242424,1353.7301325757578,2,0,2825,28.8,74,0.6,0
128,2020-07-06 08:00:00,128,1.0,3.0,0.0,1.0,60.00184848484848,150590.63333333333,394770.1668181818,1258.6479545454545,2,0,2824,30.8,57,1.2,0
129,2020-07-06 09:00:00,129,1.0,3.0,0.0,1.0,59.996,130362.5,394562.96833333327,819.75,2,0,2823,32.3,49,2.8,0
130,2020-07-06 10:00:00,130,1.0,3.0,0.0,1.0,59.981333333333325,101483.76666666666,395027.1033333333,489.50083333333333,2,0,2822,33.9,43,2.7,0
131,2020-07-06 11:00:00,131,1.0,3.0,0.0,1.0,59.99550000000001,73406.78636363635,395115.31893939397,252.41553030303027,2,0,2821,34.0,47,2.6,0
132,2020-07-06 12:00:00,132,1.0,3.0,0.0,1.0,59.97966666666666,50946.349999999984,395177.08166666667,209.95208333333332,2,0,2820,34.4,46,2.3,0
133,2020-07-06 13:00:00,133,1.0,3.0,0.0,1.0,59.99416666666667,40165.83333333333,395223.645,293.225,3,0,2819,34.9,48,1.6,0
134,2020-07-06 14:00:00,134,1.0,3.0,0.0,1.0,59.996,16394.666666666664,395251.2233333333,339.31740196078425,3,0,2818,35.2,47,1.1,0
135,2020-07-06 15:00:00,135,1.0,3.0,0.0,1.0,60.00933333333332,13790.466666666669,395265.5966666666,223.1519607843137,3,0,2817,34.3,53,2.4,0
136,2020-07-06 16:00:00,136,1.0,3.0,0.0,1.0,59.997090909090915,10402.138461538461,395277.6672727272,118.12205882352941,3,0,2816,34.6,51,1.2,0
137,2020-07-06 17:00:00,137,1.0,3.0,0.0,1.0,59.9895,4811.294871794872,395284.43,26.04632352941177,3,0,2815,33.5,55,1.1,0
138,2020-07-06 18:00:00,138,1.0,3.0,0.0,1.0,59.9704696969697,5230.614102564103,395290.07742424245,32.593382352941184,3,0,2814,31.7,65,2.5,0
139,2020-07-06 19:00:00,139,1.0,3.0,0.0,1.0,60.00283333333334,7160.383333333334,395296.2216666667,39.140441176470596,4,0,2813,31.4,67,2.5,0
140,2020-07-06 20:00:00,140,1.0,3.0,0.0,1.0,60.00233333333333,7330.846153846154,395304.0116666666,45.6875,4,0,2812,31.2,68,1.8,0
141,2020-07-06 21:00:00,141,1.0,3.0,0.0,1.0,60.01166666666667,6599.142307692307,395310.84333333327,52.234558823529426,4,0,2811,30.9,68,1.4,0
142,2020-07-06 22:00:00,142,1.0,3.0,0.0,1.0,60.01851282051283,7112.853846153846,395316.96679487184,58.78161764705883,4,0,2810,30.8,72,1.9,0
143,2020-07-06 23:00:00,143,1.0,3.0,0.0,1.0,59.9765,16728.87820512821,395325.77999999997,102.68700980392158,4,0,2809,30.0,77,1.6,0
144,2020-07-07 00:00:00,144,1.0,3.0,0.0,1.0,60.00516666666666,82406.46666666667,387796.635,590.2299019607843,1,0,2808,29.1,83,1.5,0
145,2020-07-07 01:00:00,145,1.0,3.0,0.0,1.0,60.03036363636363,149936.27272727274,395484.53272727266,1199.692379679144,0,0,2807,29.4,80,0.9,0
146,2020-07-07 02:00:00,146,1.0,3.0,0.0,1.0,59.98433333333334,173427.13333333333,395644.99499999994,1752.1000000000001,0,0,2806,29.2,80,0.4,0
147,2020-07-07 03:00:00,147,1.0,3.0,0.0,1.0,60.0115,159948.53333333335,395818.99166666664,2003.5687500000001,0,0,2805,29.2,80,1.0,0
148,2020-07-07 04:00:00,148,1.0,3.0,0.0,1.0,59.96483333333333,103806.95000000003,395955.63166666665,592.8374999999999,0,0,2804,29.3,77,1.6,0
149,2020-07-07 05:00:00,149,1.0,3.0,0.0,1.0,60.00916666666666,167752.08333333334,396086.7216666667,1726.7132575757576,0,0,2803,28.6,82,1.8,0
150,2020-07-07 06:00:00,150,1.0,3.0,0.0,1.0,60.012666666666654,185389.0666666667,396267.37,1986.0261363636362,0,0,2802,28.7,82,0.9,0
151,2020-07-07 07:00:00,151,1.0,3.0,0.0,1.0,60.01883333333334,179335.49999999997,386252.055,1811.4950757575757,2,0,2801,29.3,74,0.7,0
152,2020-07-07 08:00:00,152,1.0,3.0,0.0,1.0,60.029999999999994,164670.66666666666,385842.6733333332,1771.230113636364,2,0,2800,31.1,58,1.1,0
153,2020-07-07 09:00:00,153,1.0,3.0,0.0,1.0,59.98945454545454,127207.67272727273,396774.9854545455,1087.1818181818185,2,0,2799,31.6,55,1.6,0
154,2020-07-07 10:00:00,154,1.0,3.0,0.0,1.0,59.974469696969685,110300.08636363638,392765.28560606064,731.6277777777777,2,0,2798,34.0,44,2.9,0
155,2020-07-07 11:00:00,155,1.0,3.0,0.0,1.0,59.9645606060606,77787.67575757575,396984.2827272727,349.00134680134676,2,0,2797,34.4,45,1.3,0
156,2020-07-07 12:00:00,156,1.0,3.0,0.0,1.0,59.98033333333333,53773.48333333335,392928.6649999999,272.9421296296297,2,0,2796,34.5,46,2.7,0
157,2020-07-07 13:00:00,157,1.0,3.0,0.0,1.0,60.019833333333324,26364.883333333324,397092.295,300.3520833333334,3,0,2795,34.1,50,1.6,0
158,2020-07-07 14:00:00,158,1.0,3.0,0.0,1.0,59.98966666666668,15902.75798611111,397111.815,259.72280405405405,3,0,2794,34.5,52,1.6,0
159,2020-07-07 15:00:00,159,1.0,3.0,0.0,1.0,60.0005,6744.852083333333,397122.91,36.210360360360355,3,0,2793,34.4,51,1.3,0
160,2020-07-07 16:00:00,160,1.0,3.0,0.0,1.0,59.982166666666686,5907.385416666667,397129.49833333335,14.174324324324322,3,0,2792,31.5,69,2.8,0
161,2020-07-07 17:00:00,161,1.0,3.0,0.0,1.0,60.003333333333345,7901.5354166666675,389539.285,19.07162162162162,3,0,2791,30.5,71,3.3,0
162,2020-07-07 18:00:00,162,1.0,3.0,0.0,1.0,60.01167272727272,8258.595378787879,396758.31963636365,23.764864864864865,3,0,2790,30.5,75,1.7,0
163,2020-07-07 19:00:00,163,1.0,3.0,0.0,1.0,60.02406060606061,6768.650189393939,397151.80227272725,28.458108108108107,4,0,2789,30.5,75,0.8,0
164,2020-07-07 20:00:00,164,1.0,3.0,0.0,1.0,59.99716666666666,8103.05625,397158.995,33.355405405405406,4,0,2788,30.6,75,1.3,0
165,2020-07-07 21:00:00,165,1.0,3.0,0.0,1.0,60.011030303030296,8617.308333333334,397167.34439393936,38.252702702702706,4,0,2787,30.4,76,1.3,0
166,2020-07-07 22:00:00,166,1.0,3.0,0.0,1.0,60.01966666666667,9198.327083333334,397176.3866666666,43.15,4,0,2786,29.7,82,1.3,0
