,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,session,weekend,Temperature
0,2020-07-15 00:00:00,4.0,1.0,1.5,1.0,60.01323863636367,1218.9772727272727,5432.898106060604,1,0,29.6
1,2020-07-15 01:00:00,4.0,1.0,1.5,1.0,60.01047619047617,2211.7359307359307,5821.043831168831,0,0,30.4
2,2020-07-15 02:00:00,4.0,1.0,1.5,1.0,60.013750000000016,2538.5,5822.9175,0,0,30.2
3,2020-07-15 03:00:00,4.0,1.0,1.5,1.0,59.988197368421055,1989.0276315789474,5129.3336842105255,0,0,29.9
4,2020-07-15 04:00:00,4.0,1.0,1.5,1.0,59.99875,2076.0416666666665,5826.947916666667,0,0,29.8
5,2020-07-15 05:00:00,4.0,1.0,1.5,1.0,59.99854978354977,2296.2012987012986,4783.583333333335,0,0,29.6
6,2020-07-15 06:00:00,4.0,1.0,1.5,1.0,60.014166666666654,2366.4444444444443,5573.549999999999,0,0,29.6
7,2020-07-15 07:00:00,4.0,1.0,1.5,1.0,59.99880341880342,1875.7264957264956,3941.969017094017,2,0,29.4
8,2020-07-15 08:00:00,4.0,1.0,1.5,1.0,60.00020833333333,911.9791666666667,5147.692916666668,2,0,31.1
9,2020-07-15 09:00:00,4.0,1.0,1.5,1.0,59.984248188405786,211.6123188405797,5642.238405797101,2,0,32.6
10,2020-07-15 10:00:00,4.0,1.0,1.5,1.0,59.98021739130432,13072.782608695652,5835.913043478257,2,0,33.0
11,2020-07-15 11:00:00,4.0,1.0,1.5,1.0,60.05327751196171,32856.818181818184,5238.810765550239,2,0,34.6
12,2020-07-15 12:00:00,4.0,1.0,1.5,1.0,60.037815126050404,32862.794117647056,5032.432352941178,2,0,34.4
13,2020-07-15 13:00:00,4.0,1.0,1.5,1.0,60.0239583333333,32860.0,5836.204166666663,3,0,36.1
14,2020-07-15 14:00:00,4.0,1.0,1.5,1.0,59.95279176201376,25739.130434782608,4826.775629290618,3,0,35.1
15,2020-07-15 15:00:00,4.0,1.0,1.5,1.0,59.95298913043479,31620.302536231884,5836.393478260866,3,0,35.3
16,2020-07-15 16:00:00,4.0,1.0,1.5,1.0,74.8542619047619,28322.619047619046,5394.215833333332,3,0,33.5
17,2020-07-15 17:00:00,4.0,1.0,1.5,1.0,60.00659722222221,8284.097222222223,4278.030555555557,3,0,31.3
18,2020-07-15 18:00:00,4.0,1.0,1.5,1.0,58.676515151515176,354.9829545454545,5786.981249999997,3,0,31.0
19,2020-07-15 19:00:00,4.0,1.0,1.5,1.0,58.65087944664034,7351.434782608696,5432.968577075097,4,0,30.8
20,2020-07-15 20:00:00,4.0,1.0,1.5,1.0,60.02875,16479.791666666668,5836.874999999995,4,0,30.1
21,2020-07-15 21:00:00,4.0,1.0,1.5,1.0,59.972238095238104,1724.5,5394.713333333331,4,0,30.0
22,2020-07-15 22:00:00,4.0,1.0,1.5,1.0,59.984588100686494,431.5903890160183,5231.540503432493,4,0,30.1
23,2020-07-15 23:00:00,4.0,1.0,1.5,1.0,58.68487318840579,1106.529891304348,5837.883333333333,4,0,30.3
24,2020-07-16 00:00:00,4.0,1.0,1.5,1.0,59.99708333333331,1304.5833333333333,5839.083333333332,1,0,29.1
25,2020-07-16 01:00:00,4.0,1.0,1.5,1.0,60.00147644927536,2103.75,5840.822554347828,0,0,29.1
26,2020-07-16 02:00:00,4.0,1.0,1.5,1.0,59.996666666666684,2545.833333333333,5843.0999999999985,0,0,29.0
27,2020-07-16 03:00:00,4.0,1.0,1.5,1.0,60.00125000000001,2039.7916666666665,5845.187500000001,0,0,28.8
28,2020-07-16 04:00:00,4.0,1.0,1.5,1.0,59.99586956521738,2042.391304347826,5645.300000000001,0,0,28.8
29,2020-07-16 05:00:00,4.0,1.0,1.5,1.0,60.011178489702544,1165.4233409610983,5040.138787185354,0,0,28.5
30,2020-07-16 06:00:00,4.0,1.0,1.5,1.0,60.00443675889325,1281.096837944664,5445.64199604743,0,0,28.8
31,2020-07-16 07:00:00,4.0,1.0,1.5,1.0,59.99291501976285,1156.304347826087,5851.427371541503,2,0,29.4
32,2020-07-16 08:00:00,4.0,1.0,1.5,1.0,59.99690191387559,672.1172248803828,5217.777272727273,2,0,32.5
33,2020-07-16 09:00:00,4.0,1.0,1.5,1.0,59.97609848484851,487.00757575757575,5465.129356060607,2,0,32.7
34,2020-07-16 10:00:00,4.0,1.0,1.5,1.0,74.86795238095239,6512.9047619047615,5290.040476190479,2,0,33.4
35,2020-07-16 11:00:00,4.0,1.0,1.5,1.0,75.65322055137841,26109.116541353385,5192.07731829574,2,0,35.3
36,2020-07-16 12:00:00,4.0,1.0,1.5,1.0,60.00756916996047,32862.065217391304,5537.539920948619,2,0,35.0
37,2020-07-16 13:00:00,4.0,1.0,1.5,1.0,60.01304347826087,32858.36956521739,5801.334782608699,3,0,35.1
38,2020-07-16 14:00:00,4.0,1.0,1.5,1.0,60.010473684210524,26460.002631578947,5620.907105263159,3,0,33.5
39,2020-07-16 15:00:00,4.0,1.0,1.5,1.0,60.00655303030301,31497.1875,5465.87575757576,3,0,33.6
40,2020-07-16 16:00:00,4.0,1.0,1.5,1.0,58.584718614718625,14416.011904761905,5632.181601731603,3,0,34.2
41,2020-07-16 17:00:00,4.0,1.0,1.5,1.0,60.00022644927532,99.56521739130434,5659.978442028988,3,0,33.8
42,2020-07-16 18:00:00,4.0,1.0,1.5,1.0,60.00909090909088,95.65217391304348,5853.9847826087,3,0,31.7
43,2020-07-16 19:00:00,4.0,1.0,1.5,1.0,58.216617647058825,6803.575,4923.3423529411775,4,0,31.3
44,2020-07-16 20:00:00,4.0,1.0,1.5,1.0,60.00588235294117,8825.941176470587,5332.076862745097,4,0,30.7
45,2020-07-16 21:00:00,4.0,1.0,1.5,1.0,59.986331168831185,3150.097402597403,5431.233658008658,4,0,30.3
46,2020-07-16 22:00:00,4.0,1.0,1.5,1.0,59.98416666666665,284.96031746031747,5424.467857142858,4,0,29.8
47,2020-07-16 23:00:00,4.0,1.0,1.5,1.0,60.01299999999999,747.75,5622.31,4,0,29.7
48,2020-07-17 00:00:00,4.0,1.0,1.5,1.0,59.98979166666663,2060.833333333333,5856.462499999998,1,0,29.4
49,2020-07-17 01:00:00,4.0,1.0,1.5,1.0,60.01770833333332,2646.875,5858.975000000001,0,0,28.6
50,2020-07-17 02:00:00,4.0,1.0,1.5,1.0,60.01235507246376,3051.9082125603863,4646.746014492755,0,0,28.3
51,2020-07-17 03:00:00,4.0,1.0,1.5,1.0,60.003836956521745,3065.673913043478,4994.376956521737,0,0,28.1
52,2020-07-17 04:00:00,4.0,1.0,1.5,1.0,59.99318181818178,3397.318181818182,5656.24090909091,0,0,27.8
53,2020-07-17 05:00:00,4.0,1.0,1.5,1.0,59.990341614906825,2877.049689440994,5465.761904761905,0,0,27.5
54,2020-07-17 06:00:00,4.0,1.0,1.5,1.0,59.99977272727275,1805.9632034632034,5873.822510822511,0,0,27.7
55,2020-07-17 07:00:00,4.0,1.0,1.5,1.0,59.99392857142857,857.0238095238095,5291.738392857143,2,0,28.6
56,2020-07-17 08:00:00,4.0,1.0,1.5,1.0,59.98731225296443,890.5721343873518,5770.871541501974,2,0,31.7
57,2020-07-17 09:00:00,4.0,1.0,1.5,1.0,59.99500000000004,315.0,5876.508333333331,2,0,33.6
58,2020-07-17 10:00:00,4.0,1.0,1.5,1.0,59.974076086956515,11551.25,5470.87358695652,2,0,34.4
59,2020-07-17 11:00:00,4.0,1.0,1.5,1.0,60.0012205882353,28997.25,5816.3899999999985,2,0,35.7
60,2020-07-17 12:00:00,4.0,1.0,1.5,1.0,60.00704166666665,4190.1875,5099.012499999999,2,0,37.3
61,2020-07-17 13:00:00,4.0,1.0,1.5,1.0,73.54431818181818,7541.704545454546,5664.872727272725,3,0,36.6
62,2020-07-17 14:00:00,4.0,1.0,1.5,1.0,60.00113095238094,90.25,4765.816071428571,3,0,36.9
63,2020-07-17 15:00:00,4.0,1.0,1.5,1.0,60.00583333333333,22615.434027777777,5159.37013888889,3,0,38.0
64,2020-07-17 16:00:00,4.0,1.0,1.5,1.0,59.993206521739104,27397.119565217392,5682.829619565215,3,0,36.0
65,2020-07-17 17:00:00,4.0,1.0,1.5,1.0,59.99464285714287,233.6818181818182,5480.053246753245,3,0,33.1
66,2020-07-17 18:00:00,4.0,1.0,1.5,1.0,59.98333333333332,95.625,5877.499999999996,3,0,32.6
67,2020-07-17 19:00:00,4.0,1.0,1.5,1.0,58.41175000000001,246.29078947368419,5410.837105263157,4,0,31.8
68,2020-07-17 20:00:00,4.0,1.0,1.5,1.0,60.01733333333333,6634.333333333333,4540.798333333335,4,0,31.2
69,2020-07-17 21:00:00,4.0,1.0,1.5,1.0,59.96667857142859,1779.4666666666667,5820.169047619046,4,0,30.9
70,2020-07-17 22:00:00,4.0,1.0,1.5,1.0,60.00666666666669,280.41666666666663,5878.024999999999,4,0,30.3
71,2020-07-17 23:00:00,4.0,1.0,1.5,1.0,60.00260869565215,731.9565217391305,5675.449999999997,4,0,29.5
72,2020-07-18 00:00:00,4.0,1.0,1.5,1.0,59.996249999999975,1964.75,5119.104999999999,1,1,29.9
73,2020-07-18 01:00:00,4.0,1.0,1.5,1.0,60.023021739130414,2640.6521739130435,5069.966956521739,0,1,28.9
74,2020-07-18 02:00:00,4.0,1.0,1.5,1.0,59.99856060606061,3027.402597402597,5200.3466450216465,0,1,28.8
75,2020-07-18 03:00:00,4.0,1.0,1.5,1.0,58.785494071146246,3066.576086956522,5888.269664031618,0,1,28.4
76,2020-07-18 04:00:00,4.0,1.0,1.5,1.0,59.983272727272706,2457.909090909091,5253.30909090909,0,1,28.0
77,2020-07-18 05:00:00,4.0,1.0,1.5,1.0,59.98401785714286,2095.148809523809,5308.697916666668,0,1,27.9
78,2020-07-18 06:00:00,4.0,1.0,1.5,1.0,58.721168831168825,2786.6190476190477,5450.598917748916,0,1,27.9
79,2020-07-18 07:00:00,4.0,1.0,1.5,1.0,60.019130434782596,1381.5217391304348,5491.204347826086,2,1,28.9
80,2020-07-18 08:00:00,4.0,1.0,1.5,1.0,60.007272727272714,534.590909090909,5264.94090909091,2,1,31.8
81,2020-07-18 09:00:00,4.0,1.0,1.5,1.0,58.588664596273276,461.10041407867493,5027.446894409936,2,1,33.9
82,2020-07-18 10:00:00,4.0,1.0,1.5,1.0,59.98083333333334,9700.875,5899.808333333336,2,1,35.5
83,2020-07-18 11:00:00,4.0,1.0,1.5,1.0,59.981077075098796,1583.7569169960475,5846.921739130437,2,1,36.7
84,2020-07-18 12:00:00,4.0,1.0,1.5,1.0,59.98003267973857,90.83333333333333,4459.986928104578,2,1,38.4
85,2020-07-18 13:00:00,4.0,1.0,1.5,1.0,60.0198088235294,84.5,4493.917205882355,3,1,37.0
86,2020-07-18 14:00:00,4.0,1.0,1.5,1.0,60.011494565217404,1465.3125,5705.151992753626,3,1,34.4
87,2020-07-18 15:00:00,4.0,1.0,1.5,1.0,59.98840909090907,93.6842105263158,5049.196172248807,3,1,34.4
88,2020-07-18 16:00:00,4.0,1.0,1.5,1.0,59.99589130434783,95.0,5289.821739130437,3,1,33.6
89,2020-07-18 17:00:00,4.0,1.0,1.5,1.0,59.998181818181806,90.68181818181819,5632.284090909094,3,1,33.1
90,2020-07-18 18:00:00,4.0,1.0,1.5,1.0,59.98771739130433,90.68181818181819,5493.534189723324,3,1,32.6
91,2020-07-18 19:00:00,4.0,1.0,1.5,1.0,60.014092105263174,97.10526315789474,5666.629210526318,4,1,32.1
92,2020-07-18 20:00:00,4.0,1.0,1.5,1.0,59.992971014492724,1465.2083333333333,5705.736775362321,4,1,32.0
93,2020-07-18 21:00:00,4.0,1.0,1.5,1.0,60.01478260869567,145.6521739130435,5697.365217391307,4,1,31.3
94,2020-07-18 22:00:00,4.0,1.0,1.5,1.0,60.00891304347825,383.04347826086956,5644.593478260869,4,1,30.8
95,2020-07-18 23:00:00,4.0,1.0,1.5,1.0,59.99078947368422,847.6315789473683,5344.676315789473,4,1,30.2
96,2020-07-19 00:00:00,4.0,1.0,1.5,1.0,60.011587301587284,1664.4444444444443,3823.8654761904754,1,1,28.8
97,2020-07-19 01:00:00,4.0,1.0,1.5,1.0,59.995526315789476,2297.293233082707,4580.516353383458,0,1,29.4
98,2020-07-19 02:00:00,4.0,1.0,1.5,1.0,60.01197628458495,2680.2667984189725,5445.415019762847,0,1,29.1
99,2020-07-19 03:00:00,4.0,1.0,1.5,1.0,59.984358974358976,2790.1648351648355,5142.84358974359,0,1,28.7
100,2020-07-19 04:00:00,4.0,1.0,1.5,1.0,59.9886956521739,2183.913043478261,5656.984782608696,0,1,28.6
101,2020-07-19 05:00:00,4.0,1.0,1.5,1.0,60.00889610389612,881.4285714285714,5702.214718614718,0,1,28.4
102,2020-07-19 06:00:00,4.0,1.0,1.5,1.0,60.00153679653681,599.6969696969697,5489.8996753246765,0,1,28.3
103,2020-07-19 07:00:00,4.0,1.0,1.5,1.0,60.06577272727273,303.3863636363636,5490.220000000001,2,1,29.1
104,2020-07-19 08:00:00,4.0,1.0,1.5,1.0,59.97506250000001,314.5,4901.461875000002,2,1,31.2
105,2020-07-19 09:00:00,4.0,1.0,1.5,1.0,59.99937747035572,373.8142292490119,5597.492490118577,2,1,33.2
106,2020-07-19 10:00:00,4.0,1.0,1.5,1.0,58.50728947368421,10472.763157894737,5362.474736842105,2,1,35.7
107,2020-07-19 11:00:00,4.0,1.0,1.5,1.0,59.9452380952381,7367.507936507936,5306.63611111111,2,1,36.5
108,2020-07-19 12:00:00,4.0,1.0,1.5,1.0,59.98339673913041,95.0,5722.350452898549,2,1,38.1
109,2020-07-19 13:00:00,4.0,1.0,1.5,1.0,60.0095779220779,9026.59090909091,5646.253787878785,3,1,39.0
110,2020-07-19 14:00:00,4.0,1.0,1.5,1.0,59.988279220779226,3210.0324675324678,5527.312121212119,3,1,34.2
111,2020-07-19 15:00:00,4.0,1.0,1.5,1.0,60.012826086956494,13046.347826086956,5918.097826086953,3,1,27.3
112,2020-07-19 16:00:00,4.0,1.0,1.5,1.0,60.00004545454545,90.25,5278.501363636363,3,1,28.2
113,2020-07-19 17:00:00,4.0,1.0,1.5,1.0,59.994583333333324,6920.729166666667,5918.28333333333,3,1,29.4
114,2020-07-19 18:00:00,4.0,1.0,1.5,1.0,60.011628787878806,95.0,5527.458712121208,3,1,29.3
115,2020-07-19 19:00:00,4.0,1.0,1.5,1.0,58.65921936758893,358.2905138339921,5918.476086956517,4,1,29.5
116,2020-07-19 20:00:00,4.0,1.0,1.5,1.0,59.99922619047619,8286.875,4804.999523809524,4,1,29.5
117,2020-07-19 21:00:00,4.0,1.0,1.5,1.0,59.999523026315785,97.94407894736842,5595.613157894737,4,1,29.7
118,2020-07-19 22:00:00,4.0,1.0,1.5,1.0,59.994771929824566,251.0701754385965,4905.648596491231,4,1,29.4
119,2020-07-19 23:00:00,4.0,1.0,1.5,1.0,59.98640789473683,871.6315789473684,5302.740131578947,4,1,29.1
120,2020-07-20 00:00:00,4.0,1.0,1.5,1.0,60.014936594202894,2056.730072463768,5920.756340579706,1,0,26.7
121,2020-07-20 01:00:00,4.0,1.0,1.5,1.0,60.00132505175985,2824.466873706004,5515.08530020704,0,0,28.4
122,2020-07-20 02:00:00,4.0,1.0,1.5,1.0,60.004374999999975,3117.5,5926.216666666667,0,0,28.5
123,2020-07-20 03:00:00,4.0,1.0,1.5,1.0,59.96595238095241,3193.095238095238,5929.40238095238,0,0,28.2
124,2020-07-20 04:00:00,4.0,1.0,1.5,1.0,60.00558333333334,1227.3333333333335,4185.5358333333315,0,0,28.0
125,2020-07-20 05:00:00,4.0,1.0,1.5,1.0,58.249983660130724,1200.4313725490197,5454.284477124183,0,0,27.8
126,2020-07-20 06:00:00,4.0,1.0,1.5,1.0,60.00253472222222,1383.1944444444443,5796.9722222222235,0,0,27.6
127,2020-07-20 07:00:00,4.0,1.0,1.5,1.0,60.01063146997929,986.9461697722568,5322.098654244306,2,0,28.4
128,2020-07-20 08:00:00,4.0,1.0,1.5,1.0,60.02207792207794,331.6525974025974,5935.727272727276,2,0,30.1
129,2020-07-20 09:00:00,4.0,1.0,1.5,1.0,60.011533180778045,232.41418764302057,5118.298970251714,2,0,32.3
130,2020-07-20 10:00:00,4.0,1.0,1.5,1.0,59.98681818181818,13526.886363636364,5722.413636363633,2,0,33.8
131,2020-07-20 11:00:00,4.0,1.0,1.5,1.0,74.1605059523809,27520.928571428572,5348.532440476188,2,0,34.7
132,2020-07-20 12:00:00,4.0,1.0,1.5,1.0,59.984375,30131.666666666668,5936.316666666665,2,0,34.9
133,2020-07-20 13:00:00,4.0,1.0,1.5,1.0,59.994166666666636,23305.3125,5936.412499999997,3,0,37.8
134,2020-07-20 14:00:00,4.0,1.0,1.5,1.0,59.963693181818186,19210.511363636364,5544.708712121209,3,0,33.9
135,2020-07-20 15:00:00,4.0,1.0,1.5,1.0,60.0039826839827,16474.940476190477,5236.667640692639,3,0,31.7
136,2020-07-20 16:00:00,4.0,1.0,1.5,1.0,59.98961722488036,9032.906698564595,4803.158014354067,3,0,31.8
137,2020-07-20 17:00:00,4.0,1.0,1.5,1.0,60.017910216718256,98.23529411764706,5936.811764705881,3,0,25.7
138,2020-07-20 18:00:00,4.0,1.0,1.5,1.0,60.00979166666667,1464.5625,5153.298333333331,3,0,26.3
139,2020-07-20 19:00:00,4.0,1.0,1.5,1.0,59.977380952380955,99.72222222222223,4972.825,4,0,26.5
140,2020-07-20 20:00:00,4.0,1.0,1.5,1.0,60.00541304347827,4373.771739130435,5119.431630434781,4,0,26.4
141,2020-07-20 21:00:00,4.0,1.0,1.5,1.0,59.99641304347827,2891.689311594203,5937.208152173914,4,0,26.5
142,2020-07-20 22:00:00,4.0,1.0,1.5,1.0,59.991306818181855,312.5189393939394,5545.664204545455,4,0,26.8
143,2020-07-20 23:00:00,4.0,1.0,1.5,1.0,59.97466485507245,911.5851449275362,5937.905797101451,4,0,26.9
144,2020-07-21 00:00:00,4.0,1.0,1.5,1.0,59.981435406698566,2144.497607655502,4870.5037081339715,1,0,28.6
145,2020-07-21 01:00:00,4.0,1.0,1.5,1.0,60.009161490683226,2634.6169772256726,5532.8565217391315,0,0,26.7
146,2020-07-21 02:00:00,4.0,1.0,1.5,1.0,58.518375000000006,2250.40625,4691.202500000001,0,0,26.4
147,2020-07-21 03:00:00,4.0,1.0,1.5,1.0,59.993654761904764,1982.8095238095239,4988.666190476191,0,0,26.5
148,2020-07-21 04:00:00,4.0,1.0,1.5,1.0,59.992916666666645,1229.5833333333333,5948.7875,0,0,26.4
149,2020-07-21 05:00:00,4.0,1.0,1.5,1.0,59.983776315789456,1221.5394736842104,4641.949868421054,0,0,26.6
150,2020-07-21 06:00:00,4.0,1.0,1.5,1.0,59.99592261904765,1088.8690476190477,5362.332738095238,0,0,26.7
151,2020-07-21 07:00:00,4.0,1.0,1.5,1.0,59.98000000000002,634.5833333333333,5951.981250000002,2,0,27.8
152,2020-07-21 08:00:00,4.0,1.0,1.5,1.0,60.00625000000002,239.375,5952.366666666666,2,0,30.1
153,2020-07-21 09:00:00,4.0,1.0,1.5,1.0,60.00020238095237,160.28571428571428,5363.224523809522,2,0,32.5
154,2020-07-21 10:00:00,4.0,1.0,1.5,1.0,59.98484126984127,16646.095238095237,5513.5912698412685,2,0,33.8
155,2020-07-21 11:00:00,4.0,1.0,1.5,1.0,59.98339598997494,27689.10776942356,5090.71090225564,2,0,36.0
156,2020-07-21 12:00:00,4.0,1.0,1.5,1.0,60.00660714285715,32846.78571428572,5686.742857142858,2,0,36.3
157,2020-07-21 13:00:00,4.0,1.0,1.5,1.0,60.013204545454506,29585.75,5256.074545454545,3,0,35.6
158,2020-07-21 14:00:00,4.0,1.0,1.5,1.0,59.993392857142865,32860.833333333336,5599.231428571427,3,0,34.5
159,2020-07-21 15:00:00,4.0,1.0,1.5,1.0,60.01907114624504,28585.978260869564,5338.729644268773,3,0,32.7
160,2020-07-21 16:00:00,4.0,1.0,1.5,1.0,59.99257763975155,2944.824016563147,5543.639026915112,3,0,32.1
161,2020-07-21 17:00:00,4.0,1.0,1.5,1.0,59.99227777777776,16636.027777777777,5891.2424999999985,3,0,30.0
162,2020-07-21 18:00:00,4.0,1.0,1.5,1.0,60.002083333333324,17844.0625,5953.466666666663,3,0,29.2
163,2020-07-21 19:00:00,4.0,1.0,1.5,1.0,60.027551487414186,7220.2116704805485,4724.65881006865,4,0,29.6
164,2020-07-21 20:00:00,4.0,1.0,1.5,1.0,59.95869444444445,9190.333333333334,5057.372777777778,4,0,29.3
165,2020-07-21 21:00:00,4.0,1.0,1.5,1.0,59.98462566844918,305.96524064171126,5450.6691176470595,4,0,29.3
166,2020-07-21 22:00:00,4.0,1.0,1.5,1.0,60.008882575757596,322.9166666666667,5561.444886363636,4,0,29.5
167,2020-07-21 23:00:00,4.0,1.0,1.5,1.0,59.99064311594202,952.0869565217391,5954.496014492754,4,0,29.1
168,2020-07-22 00:00:00,4.0,1.0,1.5,1.0,58.624720496894426,2134.364389233954,5751.05351966874,1,0,29.6
169,2020-07-22 01:00:00,4.0,1.0,1.5,1.0,59.99747607655503,1887.165071770335,4541.835167464116,0,0,28.4
170,2020-07-22 02:00:00,4.0,1.0,1.5,1.0,60.019204545454556,2358.996212121212,5908.619318181819,0,0,28.1
171,2020-07-22 03:00:00,4.0,1.0,1.5,1.0,58.71394927536231,1837.032608695652,5766.09963768116,0,0,28.0
172,2020-07-22 04:00:00,4.0,1.0,1.5,1.0,60.00325000000001,2848.568181818182,5044.788409090909,0,0,27.9
173,2020-07-22 05:00:00,4.0,1.0,1.5,1.0,59.97652173913043,2748.391304347826,5762.410869565216,0,0,27.5
174,2020-07-22 06:00:00,4.0,1.0,1.5,1.0,59.97562499999998,1084.7916666666667,5969.637500000001,0,0,27.5
175,2020-07-22 07:00:00,4.0,1.0,1.5,1.0,60.005833333333335,887.9166666666667,5970.575000000001,2,0,28.2
176,2020-07-22 08:00:00,4.0,1.0,1.5,1.0,60.000418660287096,665.9808612440191,5047.086842105263,2,0,30.3
177,2020-07-22 09:00:00,4.0,1.0,1.5,1.0,58.444613003095974,412.22910216718265,5562.625541795665,2,0,32.6
178,2020-07-22 10:00:00,4.0,1.0,1.5,1.0,59.99050595238094,12437.806547619048,5381.980952380955,2,0,33.1
179,2020-07-22 11:00:00,4.0,1.0,1.5,1.0,59.9909642857143,31304.845238095237,5747.4930952381,2,0,35.3
180,2020-07-22 12:00:00,4.0,1.0,1.5,1.0,59.99713250517598,21464.848861283645,5356.5215320911,2,0,35.0
181,2020-07-22 13:00:00,4.0,1.0,1.5,1.0,72.40522644927539,27424.30072463768,5972.54166666667,3,0,35.7
182,2020-07-22 14:00:00,4.0,1.0,1.5,1.0,73.52140909090907,31374.1,5036.950909090911,3,0,35.0
183,2020-07-22 15:00:00,4.0,1.0,1.5,1.0,75.68322368421055,23327.475,5198.600789473687,3,0,33.2
184,2020-07-22 16:00:00,4.0,1.0,1.5,1.0,59.99964015151514,11017.5,5579.318939393943,3,0,32.8
185,2020-07-22 17:00:00,4.0,1.0,1.5,1.0,59.99896480331259,15761.867494824017,5562.308799171845,3,0,32.9
186,2020-07-22 18:00:00,4.0,1.0,1.5,1.0,60.0040019762846,22436.259881422924,5649.609090909094,3,0,32.5
187,2020-07-22 19:00:00,4.0,1.0,1.5,1.0,60.024625,76.0,5240.138750000003,4,0,32.2
188,2020-07-22 20:00:00,4.0,1.0,1.5,1.0,59.98000000000002,12010.909090909092,5487.0636363636395,4,0,31.6
189,2020-07-22 21:00:00,4.0,1.0,1.5,1.0,60.00653409090907,161.15530303030303,5579.805303030306,4,0,31.0
190,2020-07-22 22:00:00,4.0,1.0,1.5,1.0,58.60241200828159,534.416149068323,5152.361076604552,4,0,30.4
191,2020-07-22 23:00:00,4.0,1.0,1.5,1.0,59.973958333333336,894.375,5974.195833333331,4,0,30.2
192,2020-07-23 00:00:00,4.0,1.0,1.5,1.0,59.980638888888905,1684.2222222222222,5388.112500000001,1,0,28.2
193,2020-07-23 01:00:00,4.0,1.0,1.5,1.0,59.994113636363636,2352.0,5391.264090909092,0,0,29.0
194,2020-07-23 02:00:00,4.0,1.0,1.5,1.0,60.00742753623187,2376.141304347826,5783.078623188407,0,0,28.7
195,2020-07-23 03:00:00,4.0,1.0,1.5,1.0,58.57778273809525,1586.3050595238096,5742.760863095238,0,0,28.5
196,2020-07-23 04:00:00,4.0,1.0,1.5,1.0,59.99104166666667,2265.0,5983.983333333334,0,0,28.1
197,2020-07-23 05:00:00,4.0,1.0,1.5,1.0,58.67854978354978,2060.5021645021643,5421.564177489179,0,0,27.9
198,2020-07-23 06:00:00,4.0,1.0,1.5,1.0,58.53838043478261,1463.7065217391305,5587.688260869565,0,0,27.9
199,2020-07-23 07:00:00,4.0,1.0,1.5,1.0,59.99488157894735,897.2368421052631,5516.431315789472,2,0,28.6
200,2020-07-23 08:00:00,4.0,1.0,1.5,1.0,60.01475000000001,203.08333333333331,4540.447499999999,2,0,31.2
201,2020-07-23 09:00:00,4.0,1.0,1.5,1.0,60.01233333333333,262.0,5822.543333333332,2,0,32.9
202,2020-07-23 10:00:00,4.0,1.0,1.5,1.0,60.011888888888876,11610.655555555555,5280.555555555556,2,0,33.8
203,2020-07-23 11:00:00,4.0,1.0,1.5,1.0,60.01115800865796,30019.161255411254,5990.538095238096,2,0,36.7
204,2020-07-23 12:00:00,4.0,1.0,1.5,1.0,59.99223320158103,32859.239130434784,5666.116798418973,2,0,35.1
205,2020-07-23 13:00:00,4.0,1.0,1.5,1.0,59.98260869565216,27293.152173913044,5784.965217391305,3,0,34.3
206,2020-07-23 14:00:00,4.0,1.0,1.5,1.0,60.00004166666665,32856.25,5004.879999999999,3,0,34.1
207,2020-07-23 15:00:00,4.0,1.0,1.5,1.0,58.16090773809522,32996.52380952381,4568.082142857143,3,0,34.7
208,2020-07-23 16:00:00,4.0,1.0,1.5,1.0,60.00065909090909,95.0,5991.0136363636375,3,0,33.3
209,2020-07-23 17:00:00,4.0,1.0,1.5,1.0,59.99209956709956,12013.073593073594,5775.988744588745,3,0,27.4
210,2020-07-23 18:00:00,4.0,1.0,1.5,1.0,59.98693939393941,23928.57575757576,5560.9610606060605,3,0,28.8
211,2020-07-23 19:00:00,4.0,1.0,1.5,1.0,59.989035714285734,100.0,5089.863928571428,4,0,28.7
212,2020-07-23 20:00:00,4.0,1.0,1.5,1.0,58.59428571428572,6474.809523809524,5300.907142857143,4,0,29.0
213,2020-07-23 21:00:00,4.0,1.0,1.5,1.0,60.005624999999995,1524.1666666666667,5794.335984848485,4,0,28.8
214,2020-07-23 22:00:00,4.0,1.0,1.5,1.0,60.0357509881423,331.00790513833994,5667.1795454545445,4,0,28.5
215,2020-07-23 23:00:00,4.0,1.0,1.5,1.0,59.9859881422925,854.5454545454545,5786.528754940711,4,0,28.5
216,2020-07-24 00:00:00,4.0,1.0,1.5,1.0,59.980043290043284,1936.2229437229437,5503.386796536796,1,0,30.8
217,2020-07-24 01:00:00,4.0,1.0,1.5,1.0,59.982708333333335,2345.0,5996.185416666665,0,0,28.0
218,2020-07-24 02:00:00,4.0,1.0,1.5,1.0,59.98536904761906,2812.1190476190477,5547.399047619047,0,0,27.5
219,2020-07-24 03:00:00,4.0,1.0,1.5,1.0,59.97605263157896,2942.894736842105,5004.228947368421,0,0,27.3
220,2020-07-24 04:00:00,4.0,1.0,1.5,1.0,60.00155388471178,3397.393483709273,5325.511152882206,0,0,27.3
221,2020-07-24 05:00:00,4.0,1.0,1.5,1.0,60.01088636363636,2967.9545454545455,5792.607954545454,0,0,27.0
222,2020-07-24 06:00:00,4.0,1.0,1.5,1.0,59.968068181818204,2562.689393939394,5615.685606060607,0,0,27.1
