,lastReportTime,Unnamed: 0,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
1157,2020-09-24 17:00:00,2057,1.0,3.0,0.0,1.0,59.9606282051282,10217.664814814814,627294.912051282,7830.8742700059875,3,0,895,24.2,98,1.2,1
1158,2020-09-24 18:00:00,2058,1.0,3.0,0.0,1.0,60.029666666666664,9468.5,627308.5716666665,7355.6337650282885,3,0,894,24.1,99,1.0,1
1159,2020-09-24 19:00:00,2059,1.0,3.0,0.0,1.0,60.00566666666666,9956.91111111111,600642.0816666667,7716.841497230081,4,0,893,23.9,99,0.7,1
1160,2020-09-24 20:00:00,2060,1.0,3.0,0.0,1.0,59.99116666666667,15423.059876543211,627340.0766666665,9313.078396098537,4,0,892,23.6,99,0.7,0
1161,2020-09-24 21:00:00,2061,1.0,3.0,0.0,1.0,59.9855,24012.52976190476,627361.975,11357.369461633663,4,0,891,23.4,99,0.9,0
1162,2020-09-24 22:00:00,2062,1.0,3.0,0.0,1.0,59.99143636363637,22198.921818181818,627383.4258181818,11345.99850676139,4,0,890,23.0,99,0.8,10
1163,2020-09-24 23:00:00,2063,1.0,3.0,0.0,1.0,60.00866666666667,36583.27023809523,627411.125,13659.280809464874,4,0,889,22.8,100,0.4,7
1164,2020-09-25 00:00:00,2064,1.0,3.0,0.0,1.0,60.01716666666666,72729.06666666665,627464.72,20776.99479166667,1,0,888,24.9,80,1.5,0
1165,2020-09-25 01:00:00,2065,1.0,3.0,0.0,1.0,59.983893939393944,79123.01515151514,627543.8672727273,22981.136614777548,0,0,887,22.4,100,1.3,1
1166,2020-09-25 02:00:00,2066,1.0,3.0,0.0,1.0,59.99233333333333,92535.1,627631.7216666667,24786.57067273691,0,0,886,22.6,99,0.9,0
1167,2020-09-25 03:00:00,2067,1.0,3.0,0.0,1.0,59.98818181818181,99894.64090909089,627727.220909091,27149.03617009023,0,0,885,22.2,100,0.8,1
1168,2020-09-25 04:00:00,2068,1.0,3.0,0.0,1.0,60.01783333333335,77529.13333333333,627818.98,24717.161137140494,0,0,884,22.2,99,1.2,1
1169,2020-09-25 05:00:00,2069,1.0,3.0,0.0,1.0,59.991499999999995,97617.26666666668,627905.135,25857.112619342297,0,0,883,21.8,100,1.5,1
1170,2020-09-25 06:00:00,2070,1.0,3.0,0.0,1.0,60.020666666666656,96984.23333333332,628004.5183333333,27261.74951821075,0,0,882,21.9,100,0.8,0
1171,2020-09-25 07:00:00,2071,1.0,3.0,0.0,1.0,59.985454545454544,96830.29090909092,628095.7072727273,27031.989283035455,2,0,881,22.0,100,1.2,0
1172,2020-09-25 08:00:00,2072,1.0,3.0,0.0,1.0,60.00216666666667,96166.63333333333,628188.2066666665,26728.29836604196,2,0,880,22.1,99,2.0,1
1173,2020-09-25 09:00:00,2073,1.0,3.0,0.0,1.0,59.996833333333335,77174.3,628278.9099999999,22700.920681577085,2,0,879,23.6,96,1.4,0
1174,2020-09-25 10:00:00,2074,1.0,3.0,0.0,1.0,59.971500000000006,53243.25,628344.7016666665,18611.442997112215,2,0,878,24.6,78,0.8,0
1175,2020-09-25 11:00:00,2075,1.0,3.0,0.0,1.0,60.00183333333333,31224.5,628385.7483333333,13090.356979314005,2,0,877,24.3,78,1.3,0
1176,2020-09-25 12:00:00,2076,1.0,3.0,0.0,1.0,60.00020512820513,18344.500000000004,628409.557051282,10268.23551980198,2,0,876,24.7,76,1.4,0
1177,2020-09-25 13:00:00,2077,1.0,3.0,0.0,1.0,59.996833333333335,13417.434999999998,628426.7150000001,8943.120310289958,3,0,875,25.3,74,1.2,0
1178,2020-09-25 14:00:00,2078,1.0,3.0,0.0,1.0,59.99433333333333,11419.960000000001,628439.8033333332,8955.088459158416,3,0,874,25.1,76,2.2,0
1179,2020-09-25 15:00:00,2079,1.0,3.0,0.0,1.0,60.01518181818183,9026.81484848485,628453.2112121212,7714.762858026876,3,0,873,24.8,76,2.2,0
1180,2020-09-25 16:00:00,2080,1.0,3.0,0.0,1.0,59.968,8047.325333333332,628466.2490909091,7156.422509215208,3,0,872,25.1,76,2.5,0
1181,2020-09-25 17:00:00,2081,1.0,3.0,0.0,1.0,60.012000000000015,8641.366666666667,628478.2866666667,7333.53878919142,3,0,871,24.9,78,1.8,0
1182,2020-09-25 18:00:00,2082,1.0,3.0,0.0,1.0,60.01616666666668,8593.279,628492.165,7473.286104726544,3,0,870,25.0,80,2.0,0
1183,2020-09-25 19:00:00,2083,1.0,3.0,0.0,1.0,60.019000000000005,7755.858000000002,628506.5283333333,7113.470920261669,4,0,869,25.1,81,2.3,0
1184,2020-09-25 20:00:00,2084,1.0,3.0,0.0,1.0,60.01400000000001,13856.988111111112,628521.4066666666,9071.236985796795,4,0,868,25.1,81,2.1,0
1185,2020-09-25 21:00:00,2085,1.0,3.0,0.0,1.0,59.97472727272727,23284.206060606062,628542.8086363636,11333.732217998588,4,0,867,25.2,80,2.0,0
1186,2020-09-25 22:00:00,2086,1.0,3.0,0.0,1.0,59.96083333333333,22045.916666666668,628565.2733333333,10682.519116867044,4,0,866,25.2,80,2.2,0
1187,2020-09-25 23:00:00,2087,1.0,3.0,0.0,1.0,59.9865,29020.266666666663,628589.4016666667,11941.987265735504,4,0,865,24.8,82,1.5,0
1188,2020-09-26 00:00:00,2088,1.0,3.0,0.0,1.0,60.005333333333326,52099.18333333334,628629.6866666666,17229.57833127063,1,1,864,21.7,98,2.7,1
1189,2020-09-26 01:00:00,2089,1.0,3.0,0.0,1.0,59.99800000000001,64451.58181818181,628686.6781818183,18795.23760367108,0,1,863,24.9,81,1.9,0
1190,2020-09-26 02:00:00,2090,1.0,3.0,0.0,1.0,60.00586363636366,67836.91515151513,628749.8345454546,18918.49233061699,0,1,862,24.5,83,1.9,0
1191,2020-09-26 03:00:00,2091,1.0,3.0,0.0,1.0,59.99966666666667,63717.449999999975,628817.6099999999,18302.48386963696,0,1,861,23.1,96,2.4,1
1192,2020-09-26 04:00:00,2092,1.0,3.0,0.0,1.0,59.986121212121226,54634.1984848485,628878.9725757575,17173.256469263,0,1,860,22.8,98,2.3,1
1193,2020-09-26 05:00:00,2093,1.0,3.0,0.0,1.0,59.971333333333334,58158.80000000001,628935.7233333334,16786.998292373883,0,1,859,22.8,98,2.3,0
1194,2020-09-26 06:00:00,2094,1.0,3.0,0.0,1.0,59.99066666666668,55461.16666666665,628993.2816666666,16497.30185790901,0,1,858,23.0,97,1.4,0
1195,2020-09-26 07:00:00,2095,1.0,3.0,0.0,1.0,60.017454545454555,57411.39393939394,629050.2931818182,16562.703529504735,2,1,857,23.5,94,1.2,0
1196,2020-09-26 08:00:00,2096,1.0,3.0,0.0,1.0,60.00283333333333,63050.15,623182.1883333334,18359.354822312587,2,1,856,23.5,94,2.2,0
1197,2020-09-26 09:00:00,2097,1.0,3.0,0.0,1.0,60.00083333333333,44323.61666666667,629167.4366666668,15169.025054514383,2,1,855,23.3,98,1.8,1
1198,2020-09-26 10:00:00,2098,1.0,3.0,0.0,1.0,59.99836363636363,37423.85454545454,629207.34,13768.807243581501,2,1,854,23.8,92,2.9,0
1199,2020-09-26 11:00:00,2099,1.0,3.0,0.0,1.0,60.00816666666667,23028.436141304348,629236.2300000001,11736.644735678925,2,1,853,24.5,83,1.1,0
1200,2020-09-26 12:00:00,2100,1.0,3.0,0.0,1.0,60.00583333333333,13717.474309965803,629254.4433333331,9385.092051214051,2,1,852,25.0,78,0.9,0
1201,2020-09-26 13:00:00,2101,1.0,3.0,0.0,1.0,60.01766666666667,10022.622013922813,629271.9983333333,7425.6227000825065,3,1,851,25.4,73,1.6,0
1202,2020-09-26 14:00:00,2102,1.0,3.0,0.0,1.0,60.01683333333334,9461.703051213157,629293.7983333335,7050.357515617632,3,1,850,25.8,67,1.8,0
1203,2020-09-26 15:00:00,2103,1.0,3.0,0.0,1.0,60.005333333333326,9377.984088503501,629314.1416666667,6818.279831152757,3,1,849,25.7,68,3.3,0
1204,2020-09-26 16:00:00,2104,1.0,3.0,0.0,1.0,59.9505,8926.69845912718,629332.7516666666,6516.28131335455,3,1,848,25.9,71,1.5,0
1205,2020-09-26 17:00:00,2105,1.0,3.0,0.0,1.0,59.98199999999999,9240.196163084189,629352.1900000001,6759.3140455563425,3,1,847,24.3,78,2.2,0
1206,2020-09-26 18:00:00,2106,1.0,3.0,0.0,1.0,59.968,9077.710533707865,629373.0816666665,6734.1926110914665,3,1,846,23.9,85,2.8,0
1207,2020-09-26 19:00:00,2107,1.0,3.0,0.0,1.0,59.95072727272727,9080.245454545457,629394.6527272727,6764.995065310102,4,1,845,24.3,76,2.2,0
1208,2020-09-26 20:00:00,2108,1.0,3.0,0.0,1.0,59.955499999999994,9009.189466292137,629416.845,6760.751875589344,4,1,844,24.0,83,2.4,0
1209,2020-09-26 21:00:00,2109,1.0,3.0,0.0,1.0,60.006499999999996,8841.42050358248,629439.7316666667,6707.77419112447,4,1,843,23.7,84,3.7,0
1210,2020-09-26 22:00:00,2110,1.0,3.0,0.0,1.0,59.98231818181819,9370.066692387973,629462.3580303031,7052.598400598988,4,1,842,23.0,92,5.0,0
1211,2020-09-26 23:00:00,2111,1.0,3.0,0.0,1.0,60.01016666666667,8805.9659114965,629483.595,6722.639655528053,4,1,841,22.3,97,4.5,1
1212,2020-09-27 00:00:00,2112,1.0,3.0,0.0,1.0,60.024727272727276,9314.833757087235,629503.6806060607,6860.860455911665,1,1,840,21.9,100,2.0,0
1213,2020-09-27 01:00:00,2113,1.0,3.0,0.0,1.0,60.00699999999999,10169.433420859794,629520.9316666666,7232.348869931637,0,1,839,21.8,98,2.2,0
1214,2020-09-27 02:00:00,2114,1.0,3.0,0.0,1.0,60.005030303030324,11851.99779148347,629535.7142424242,8133.856627180576,0,1,838,21.8,94,2.7,0
1215,2020-09-27 03:00:00,2115,1.0,3.0,0.0,1.0,60.032230769230765,19008.367713187858,629552.5171794872,11530.0289427157,0,1,837,21.2,97,3.4,0
1216,2020-09-27 04:00:00,2116,1.0,3.0,0.0,1.0,59.999272727272725,15249.030444113267,629569.6963636365,10068.248796129612,0,1,836,21.3,97,3.3,0
1217,2020-09-27 05:00:00,2117,1.0,3.0,0.0,1.0,60.030590909090904,10243.75947242921,629584.1177272726,7356.998598833096,0,1,835,21.1,98,3.3,0
1218,2020-09-27 06:00:00,2118,1.0,3.0,0.0,1.0,59.97933333333333,9322.694666666666,629598.5033333333,7010.733414368223,0,1,834,21.4,98,2.9,0
1219,2020-09-27 07:00:00,2119,1.0,3.0,0.0,1.0,59.97783333333333,8862.043497267758,629614.3133333332,6676.328646570013,2,1,833,21.2,99,2.8,1
