,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Sequence,Temp(¢J),wind direction,wind speed(m/s),Rainfall(mm)
1452,2020-08-30 12:00:00,3.0,2.0,4.5,1.0,59.997604166666626,253.47916666666666,32508.806249999983,27979.133333333342,2.0,1.0,1500,34.5,50,3.2,0
1453,2020-08-30 13:00:00,3.0,2.0,4.4361702127659575,1.0,59.979787234042576,1037.8989361702127,32520.343617021248,28042.328723404265,3.0,1.0,1499,34.4,51,4.3,0
1454,2020-08-30 14:00:00,3.0,2.0,4.453488372093023,1.0,60.00872093023251,255.8139534883721,32498.19418604649,27592.568604651144,3.0,1.0,1498,34.5,48,3.7,0
1455,2020-08-30 15:00:00,3.0,2.0,4.5,1.0,60.0025,284.671875,32510.041666666657,27980.86562499999,3.0,1.0,1497,34.3,48,3.7,0
1456,2020-08-30 16:00:00,3.0,2.0,4.483870967741935,1.0,59.999139784946266,245.32258064516128,32392.595698924724,27319.37526881719,3.0,1.0,1496,33.6,49,3.4,0
1457,2020-08-30 17:00:00,3.0,2.0,4.5,1.0,59.98885416666662,241.01041666666666,32510.548958333326,27981.74895833331,3.0,1.0,1495,31.6,54,3.7,0
1458,2020-08-30 18:00:00,3.0,2.0,4.494736842105263,1.0,60.01947368421054,287.7421052631579,32045.385263157896,27686.57999999998,3.0,1.0,1494,30.7,69,3.5,0
1459,2020-08-30 19:00:00,3.0,2.0,4.430232558139535,1.0,60.02697674418607,252.7674418604651,32523.24999999999,28051.11279069766,4.0,1.0,1493,30.0,75,4.1,0
1460,2020-08-30 20:00:00,3.0,2.0,4.445652173913044,1.0,59.960978260869595,277.17391304347825,32669.724999999988,27366.955434782594,4.0,1.0,1492,29.7,75,3.3,0
1461,2020-08-30 21:00:00,3.0,2.0,4.463157894736842,1.0,59.98936842105261,260.0,32780.248421052616,28034.921052631566,4.0,1.0,1491,29.5,76,2.8,0
1462,2020-08-30 22:00:00,3.0,2.0,4.463157894736842,1.0,60.001789473684234,747.6526315789474,32780.555789473685,28035.357894736837,4.0,1.0,1490,29.3,78,3.5,0
1463,2020-08-30 23:00:00,3.0,2.0,4.484210526315789,1.0,59.97557894736833,4124.094736842106,32761.523157894713,27623.444210526297,4.0,1.0,1489,29.0,79,2.2,0
1464,2020-08-31 00:00:00,3.0,2.0,4.5,1.0,60.00681818181817,5043.704545454545,32518.55568181818,27987.118181818165,1.0,0.0,1488,26.9,98,1.7,6
1465,2020-08-31 01:00:00,3.0,2.0,4.5,1.0,60.02593750000003,7006.041666666667,32524.686458333326,27991.772916666658,0.0,0.0,1487,28.7,83,3.4,0
1466,2020-08-31 02:00:00,3.0,2.0,4.4361702127659575,1.0,59.99946808510643,8006.106382978724,32542.61170212765,28060.21808510638,0.0,0.0,1486,28.8,81,2.4,0
1467,2020-08-31 03:00:00,3.0,2.0,4.434782608695652,1.0,60.02880434782615,8165.630434782609,32175.42934782608,27771.464130434786,0.0,0.0,1485,28.7,80,2.5,0
1468,2020-08-31 04:00:00,3.0,2.0,4.391304347826087,1.0,60.03869565217393,6186.255434782609,32544.174999999996,27708.049999999996,0.0,0.0,1484,28.7,80,2.1,0
1469,2020-08-31 05:00:00,3.0,2.0,4.582417582417582,1.0,60.00076923076924,6951.7692307692305,32279.768131868143,28323.486813186806,0.0,0.0,1483,28.6,82,2.0,0
1470,2020-08-31 06:00:00,3.0,2.0,4.4787234042553195,1.0,59.98499999999995,6307.776595744681,32336.44680851062,27351.623404255297,0.0,0.0,1482,27.0,95,2.0,1
1471,2020-08-31 07:00:00,3.0,2.0,4.5,1.0,59.96291666666659,7671.197916666667,32564.036458333343,28022.288541666654,2.0,0.0,1481,27.3,92,0.9,0
1472,2020-08-31 08:00:00,3.0,2.0,4.457446808510638,1.0,59.970744680851034,7562.18085106383,32560.259574468084,27672.47021276596,2.0,0.0,1480,28.6,82,1.3,0
1473,2020-08-31 09:00:00,3.0,2.0,4.459770114942529,1.0,60.01287356321837,7369.816091954023,32872.02068965517,28089.66666666667,2.0,0.0,1479,31.7,54,3.3,0
1474,2020-08-31 10:00:00,3.0,2.0,4.473684210526316,1.0,59.983368421052596,7175.557894736842,32326.08631578947,28049.140000000018,2.0,0.0,1478,27.0,92,5.1,10
1475,2020-08-31 11:00:00,3.0,2.0,4.505263157894737,1.0,60.00884210526315,5728.868421052632,32693.269473684217,28053.027368421048,2.0,0.0,1477,31.3,77,1.1,1
1476,2020-08-31 12:00:00,3.0,2.0,4.463157894736842,1.0,60.01136842105264,2106.2736842105264,32862.746315789474,28098.356842105277,2.0,0.0,1476,30.1,82,1.2,2
1477,2020-08-31 13:00:00,3.0,2.0,4.440860215053763,1.0,60.017849462365646,2638.978494623656,32647.737634408597,27428.093548387093,3.0,0.0,1475,32.0,69,1.2,1
1478,2020-08-31 14:00:00,3.0,2.0,4.488095238095238,1.0,60.01416666666666,2536.0833333333335,33416.938095238096,28182.885714285698,3.0,0.0,1474,32.4,62,0.8,0
1479,2020-08-31 15:00:00,3.0,2.0,4.48936170212766,1.0,60.00989361702126,268.9255319148936,32428.197872340417,28234.930851063815,3.0,0.0,1473,31.1,59,3.4,0
1480,2020-08-31 16:00:00,3.0,2.0,4.5,1.0,60.01458333333332,267.9583333333333,32598.19583333333,28049.62499999998,3.0,0.0,1472,30.2,70,0.7,0
1481,2020-08-31 17:00:00,3.0,2.0,4.425531914893617,1.0,60.01744680851064,303.2659574468085,33143.021276595755,28154.2989361702,3.0,0.0,1471,29.1,80,0.8,0
