,Unnamed: 0,lastReportTime,meterType,slaveAddr,blockId,wire,freq,p_sum,ae_tot,re_tot,session,weekend,Temperature
0,0,2020-07-01 00:00:00,1.0,3.0,0.0,1.0,59.97618181818181,135041.1810055097,386110.50363636354,152276442.14727274,1,0,27.2
1,1,2020-07-01 01:00:00,1.0,3.0,0.0,1.0,59.98983333333334,135915.13636914606,386237.01833333337,161062040.47166666,0,0,29.1
2,2,2020-07-01 02:00:00,1.0,3.0,0.0,1.0,60.00443939393939,136789.0917327824,386388.27787878795,175378285.4166667,0,0,28.9
3,3,2020-07-01 03:00:00,1.0,3.0,0.0,1.0,59.99816666666667,137663.04709641877,386209.94,161062055.54666668,0,0,28.6
4,4,2020-07-01 04:00:00,1.0,3.0,0.0,1.0,59.99133333333333,138537.00246005514,386684.13,143166006.70250002,0,0,28.5
5,5,2020-07-01 05:00:00,1.0,3.0,0.0,1.0,59.99749999999999,139410.9578236914,382735.955,153903618.2866667,0,0,28.6
6,6,2020-07-01 06:00:00,1.0,3.0,0.0,1.0,59.97916666666666,137477.5140220385,386966.15333333344,128849791.74166667,0,0,28.6
7,7,2020-07-01 07:00:00,1.0,3.0,0.0,1.0,60.00500000000001,127931.01815426991,387133.71666666673,139587254.715,2,0,29.2
8,8,2020-07-01 08:00:00,1.0,3.0,0.0,1.0,60.0110909090909,115970.25203856744,387294.4356363636,132754337.19999996,2,0,30.7
9,9,2020-07-01 09:00:00,1.0,3.0,0.0,1.0,60.01249999999999,102494.57022038563,387445.025,161061887.435,2,0,32.5
10,10,2020-07-01 10:00:00,1.0,3.0,0.0,1.0,60.001000000000005,94144.52870523412,387561.8033333333,171798885.5833333,2,0,33.4
11,11,2020-07-01 11:00:00,1.0,3.0,0.0,1.0,59.98533333333332,81790.93470523412,387642.715,171798803.44333333,2,0,33.7
12,12,2020-07-01 12:00:00,1.0,3.0,0.0,1.0,59.9920303030303,67050.35291612044,387698.1010606061,171798835.20499998,2,0,34.4
13,13,2020-07-01 13:00:00,1.0,3.0,0.0,1.0,59.99133333333333,52616.68342813715,387734.64,171798838.99666667,3,0,34.1
14,14,2020-07-01 14:00:00,1.0,3.0,0.0,1.0,60.00599999999999,38173.897956492816,387750.775,171798808.65166667,3,0,31.3
15,15,2020-07-01 15:00:00,1.0,3.0,0.0,1.0,59.99633333333334,25773.281622898256,387763.5466666667,171798788.98499998,3,0,29.5
16,16,2020-07-01 16:00:00,1.0,3.0,0.0,1.0,59.98816666666666,18254.643838807347,387773.3583333333,171798712.59333333,3,0,27.5
17,17,2020-07-01 17:00:00,1.0,3.0,0.0,1.0,60.01036363636363,12759.753781989166,387779.6418181818,171798694.4,3,0,26.2
18,18,2020-07-01 18:00:00,1.0,3.0,0.0,1.0,60.00966666666667,10051.798892182003,379642.1266666666,171798694.4,3,0,26.9
19,19,2020-07-01 19:00:00,1.0,3.0,0.0,1.0,60.03827272727273,16366.931123586963,387791.3677272728,171798694.4,4,0,27.1
20,20,2020-07-01 20:00:00,1.0,3.0,0.0,1.0,59.99033333333334,28844.869691080068,387799.475,171798694.4,4,0,27.5
21,21,2020-07-01 21:00:00,1.0,3.0,0.0,1.0,59.99583333333335,42338.891509261884,377462.44666666666,171798694.4,4,0,27.3
22,22,2020-07-01 22:00:00,1.0,3.0,0.0,1.0,60.00850000000001,54930.959751686125,377728.4900000001,171798694.4,4,0,27.3
23,23,2020-07-01 23:00:00,1.0,3.0,0.0,1.0,59.96833333333334,62358.95669231498,377476.8633333333,168219570.7083333,4,0,27.5
24,24,2020-07-02 00:00:00,1.0,3.0,0.0,1.0,60.0145909090909,73331.16557423765,387866.8010606061,157482399.29878792,1,0,25.0
25,25,2020-07-02 01:00:00,1.0,3.0,0.0,1.0,60.0010909090909,87642.02738197017,387991.49090909096,167894925.4018182,0,0,27.1
26,26,2020-07-02 02:00:00,1.0,3.0,0.0,1.0,60.00033333333333,100549.35432162532,388143.46,128849806.73499998,0,0,26.9
27,27,2020-07-02 03:00:00,1.0,3.0,0.0,1.0,59.98084848484848,112892.51937844351,388298.9024242425,132428774.05500002,0,0,27.0
28,28,2020-07-02 04:00:00,1.0,3.0,0.0,1.0,60.01566666666668,123916.45640495866,388421.38666666666,139586752.47166663,0,0,26.9
29,29,2020-07-02 05:00:00,1.0,3.0,0.0,1.0,60.01583333333334,131001.45537190081,388518.045,139587079.16666666,0,0,26.8
30,30,2020-07-02 06:00:00,1.0,3.0,0.0,1.0,60.01833333333334,128834.1936639118,388669.9533333333,132428910.62833336,0,0,27.3
31,31,2020-07-02 07:00:00,1.0,3.0,0.0,1.0,59.99066666666668,119137.47933884297,381339.6733333333,139587183.32333332,2,0,28.1
32,32,2020-07-02 08:00:00,1.0,3.0,0.0,1.0,59.96916666666666,107471.45964187325,378576.2566666667,132428885.355,2,0,30.1
33,33,2020-07-02 09:00:00,1.0,3.0,0.0,1.0,60.02183333333333,95243.77653581266,389118.4783333333,143166110.805,2,0,31.8
34,34,2020-07-02 10:00:00,1.0,3.0,0.0,1.0,59.98254545454545,87776.27123278235,389222.27454545454,156180811.3490909,2,0,32.9
35,35,2020-07-02 11:00:00,1.0,3.0,0.0,1.0,59.96031818181818,76716.40017217629,389300.0496969697,171798785.57833332,2,0,33.4
36,36,2020-07-02 12:00:00,1.0,3.0,0.0,1.0,59.97766666666666,62534.28153581265,381855.33833333326,168219634.80166668,2,0,34.8
37,37,2020-07-02 13:00:00,1.0,3.0,0.0,1.0,60.0065,49441.52387741045,389393.3533333333,171798733.565,3,0,33.3
38,38,2020-07-02 14:00:00,1.0,3.0,0.0,1.0,60.00566666666666,37172.51493801651,389414.905,171798729.49,3,0,27.8
39,39,2020-07-02 15:00:00,1.0,3.0,0.0,1.0,59.99116666666665,26282.909535879855,389423.18833333335,171798705.10666665,3,0,26.6
40,40,2020-07-02 16:00:00,1.0,3.0,0.0,1.0,59.99133333333334,18425.090483941407,389428.99833333335,171798694.4,3,0,26.7
41,41,2020-07-02 17:00:00,1.0,3.0,0.0,1.0,59.98333333333333,12994.43932490089,389435.67,171798694.4,3,0,25.7
42,42,2020-07-02 18:00:00,1.0,3.0,0.0,1.0,60.00490909090909,9949.76121900826,389441.92,171798694.4,3,0,24.8
43,43,2020-07-02 19:00:00,1.0,3.0,0.0,1.0,60.00216666666668,14920.559703856743,389447.1316666667,171798694.4,4,0,25.0
44,44,2020-07-02 20:00:00,1.0,3.0,0.0,1.0,60.00156060606062,25740.676143250683,389453.3810606061,171798694.4,4,0,24.9
45,45,2020-07-02 21:00:00,1.0,3.0,0.0,1.0,59.997,38227.67538567491,389459.6416666667,171798694.4,4,0,25.0
46,46,2020-07-02 22:00:00,1.0,3.0,0.0,1.0,60.02083333333334,51792.65305785123,389466.66166666674,171798694.4,4,0,24.9
47,47,2020-07-02 23:00:00,1.0,3.0,0.0,1.0,59.99706060606061,60706.54400826444,389473.9010606061,171798705.18666667,4,0,25.0
48,48,2020-07-03 00:00:00,1.0,3.0,0.0,1.0,60.023999999999994,72999.97742424239,389513.4883333333,150324148.95333332,1,0,28.7
49,49,2020-07-03 01:00:00,1.0,3.0,0.0,1.0,60.008,86355.453030303,389631.7533333333,171799327.98833334,0,0,25.2
50,50,2020-07-03 02:00:00,1.0,3.0,0.0,1.0,59.96283333333334,100339.97509910633,389770.68833333335,153903708.75500005,0,0,25.2
51,51,2020-07-03 03:00:00,1.0,3.0,0.0,1.0,59.95472727272729,114283.60806289052,389915.2563636364,144467870.70909092,0,0,25.0
52,52,2020-07-03 04:00:00,1.0,3.0,0.0,1.0,59.99045454545456,126915.20956098591,390044.55378787883,143165919.3921212,0,0,25.1
53,53,2020-07-03 05:00:00,1.0,3.0,0.0,1.0,59.96766666666667,134336.0346365755,385734.73333333345,153903657.185,0,0,25.3
54,54,2020-07-03 06:00:00,1.0,3.0,0.0,1.0,60.00999999999999,133458.01246026694,380202.285,161061971.8733333,0,0,25.3
55,55,2020-07-03 07:00:00,1.0,3.0,0.0,1.0,60.0225,126574.74951260856,390477.80833333335,168220323.135,2,0,26.7
56,56,2020-07-03 08:00:00,1.0,3.0,0.0,1.0,59.99433333333332,117549.27223988129,390641.7583333334,139587226.825,2,0,29.0
57,57,2020-07-03 09:00:00,1.0,3.0,0.0,1.0,60.01047435897436,105307.54166136889,390803.4892307692,146745412.7383333,2,0,31.4
58,58,2020-07-03 10:00:00,1.0,3.0,0.0,1.0,59.97349999999999,97157.3481351981,383396.79,136007494.9116667,2,0,33.9
59,59,2020-07-03 11:00:00,1.0,3.0,0.0,1.0,59.97545454545456,85429.17775902255,391002.5890909092,167894308.06909093,2,0,34.9
60,60,2020-07-03 12:00:00,1.0,3.0,0.0,1.0,60.01428787878789,72478.04061168715,391064.383030303,171798749.90727273,2,0,36.5
61,61,2020-07-03 13:00:00,1.0,3.0,0.0,1.0,59.99183333333333,58543.07002652518,391115.0733333333,171798747.78166667,3,0,34.3
62,62,2020-07-03 14:00:00,1.0,3.0,0.0,1.0,60.00915151515152,44400.07357929426,391147.90015151526,171798737.31666666,3,0,34.4
63,63,2020-07-03 15:00:00,1.0,3.0,0.0,1.0,60.004,31770.821929324582,391165.4216666666,171798744.93833333,3,0,35.1
64,64,2020-07-03 16:00:00,1.0,3.0,0.0,1.0,60.00483333333333,23862.05363351381,391179.39333333337,171798765.355,3,0,33.8
65,65,2020-07-03 17:00:00,1.0,3.0,0.0,1.0,59.99971212121212,17734.18936544124,391190.9178787879,171798758.75636363,3,0,31.0
66,66,2020-07-03 18:00:00,1.0,3.0,0.0,1.0,60.00833333333333,13792.65021215287,391201.27333333343,171798703.935,3,0,30.7
67,67,2020-07-03 19:00:00,1.0,3.0,0.0,1.0,59.98683333333334,16469.292636395297,391208.82,171798694.4,4,0,30.6
68,68,2020-07-03 20:00:00,1.0,3.0,0.0,1.0,60.00345454545455,28090.628724549566,391214.8836363636,171798694.4,4,0,30.3
69,69,2020-07-03 21:00:00,1.0,3.0,0.0,1.0,60.02036363636366,41741.68533611981,391221.3154545455,171798694.4,4,0,30.0
70,70,2020-07-03 22:00:00,1.0,3.0,0.0,1.0,59.98189393939394,54479.125409265056,391228.5104545455,171798694.4,4,0,29.0
71,71,2020-07-03 23:00:00,1.0,3.0,0.0,1.0,59.97786363636364,62216.60222602196,381112.47590909095,168219564.6840909,4,0,28.9
72,72,2020-07-04 00:00:00,1.0,3.0,0.0,1.0,60.00933333333334,72627.79305911782,391270.3916666667,164640699.19,1,1,28.6
73,73,2020-07-04 01:00:00,1.0,3.0,0.0,1.0,60.00633333333334,83783.22132453056,381264.22333333327,164641113.615,0,1,28.3
74,74,2020-07-04 02:00:00,1.0,3.0,0.0,1.0,60.00436363636364,95117.78310376492,391552.8083333333,144467766.16318184,0,1,28.2
75,75,2020-07-04 03:00:00,1.0,3.0,0.0,1.0,60.00699999999999,106218.63018745446,391714.5466666667,161061844.90333334,0,1,27.9
76,76,2020-07-04 04:00:00,1.0,3.0,0.0,1.0,59.97777272727272,115166.41208638102,391838.9763636363,128849228.28909092,0,1,27.5
77,77,2020-07-04 05:00:00,1.0,3.0,0.0,1.0,59.98574242424242,119559.54146005509,381805.37484848493,157482467.48166668,0,1,27.6
78,78,2020-07-04 06:00:00,1.0,3.0,0.0,1.0,59.9985,117822.73842975203,381518.3616666667,171799074.70666665,0,1,27.6
79,79,2020-07-04 07:00:00,1.0,3.0,0.0,1.0,60.00213636363636,108900.61267217628,381144.7983333333,171799042.51666668,2,1,28.3
80,80,2020-07-04 08:00:00,1.0,3.0,0.0,1.0,59.97433333333333,95883.06308539944,391986.6633333333,168219888.23166665,2,1,29.9
81,81,2020-07-04 09:00:00,1.0,3.0,0.0,1.0,60.02266666666666,83308.30140407,392457.5683333333,161061528.15166667,2,1,32.6
82,82,2020-07-04 10:00:00,1.0,3.0,0.0,1.0,59.97833333333333,75494.56681773748,392536.85,161061405.68,2,1,34.0
83,83,2020-07-04 11:00:00,1.0,3.0,0.0,1.0,59.99116666666667,64948.6484270861,392596.4616666666,171798815.0,2,1,35.7
84,84,2020-07-04 12:00:00,1.0,3.0,0.0,1.0,60.00033333333334,53877.373577204795,392646.86,146744842.175,2,1,36.6
85,85,2020-07-04 13:00:00,1.0,3.0,0.0,1.0,59.99563636363637,42646.5028570159,392683.3781818182,160085227.83818182,3,1,36.7
86,86,2020-07-04 14:00:00,1.0,3.0,0.0,1.0,59.9985,31735.654805067843,392701.0466666667,171798740.3733333,3,1,33.8
87,87,2020-07-04 15:00:00,1.0,3.0,0.0,1.0,60.01019696969698,22737.693333206375,392713.4934848485,171798745.72333333,3,1,35.4
88,88,2020-07-04 16:00:00,1.0,3.0,0.0,1.0,59.996,17807.684163588117,392721.7533333333,171798694.4,3,1,35.7
89,89,2020-07-04 17:00:00,1.0,3.0,0.0,1.0,60.00166666666666,13666.994789326018,392728.755,171798694.4,3,1,32.5
90,90,2020-07-04 18:00:00,1.0,3.0,0.0,1.0,60.02501515151515,10592.291739345694,392735.9813636363,171798694.4,3,1,31.6
91,91,2020-07-04 19:00:00,1.0,3.0,0.0,1.0,60.0375,10925.187744855337,392743.3733333332,171798694.4,4,1,30.9
92,92,2020-07-04 20:00:00,1.0,3.0,0.0,1.0,60.00216666666667,15863.50245648779,392751.3716666666,171798694.4,4,1,30.1
93,93,2020-07-04 21:00:00,1.0,3.0,0.0,1.0,60.01745454545454,21043.871615823078,392758.79636363627,171798694.4,4,1,29.7
94,94,2020-07-04 22:00:00,1.0,3.0,0.0,1.0,60.01701515151516,26918.994000964813,392765.7227272727,171798699.44833332,4,1,29.6
95,95,2020-07-04 23:00:00,1.0,3.0,0.0,1.0,59.981560606060626,32728.574911452175,381222.8813636364,171798694.4,4,1,28.9
96,96,2020-07-05 00:00:00,1.0,3.0,0.0,1.0,59.98816666666666,38244.25403384493,392795.5066666667,171798707.36833334,1,1,28.7
97,97,2020-07-05 01:00:00,1.0,3.0,0.0,1.0,59.96666666666668,44223.37908303816,392849.07833333337,171798818.19166666,0,1,28.3
98,98,2020-07-05 02:00:00,1.0,3.0,0.0,1.0,60.0,49357.2243014561,392918.9933333333,171798813.86666667,0,1,28.1
99,99,2020-07-05 03:00:00,1.0,3.0,0.0,1.0,59.98333333333333,53960.04407713497,392989.4216666666,171798839.45499998,0,1,27.8
100,100,2020-07-05 04:00:00,1.0,3.0,0.0,1.0,59.9695,58202.806178669794,393062.27,128849212.21,0,1,27.7
101,101,2020-07-05 05:00:00,1.0,3.0,0.0,1.0,60.01883333333333,61815.77134986224,393132.1,171798925.19166666,0,1,27.4
102,102,2020-07-05 06:00:00,1.0,3.0,0.0,1.0,59.99509090909091,64489.2274104683,393199.7454545455,171798860.3109091,0,1,27.8
103,103,2020-07-05 07:00:00,1.0,3.0,0.0,1.0,60.00530303030303,62136.88443526169,393268.4193939394,171798776.87454543,2,1,28.7
104,104,2020-07-05 08:00:00,1.0,3.0,0.0,1.0,60.00733333333333,57072.42967268989,393329.17333333346,171798765.0,2,1,31.2
105,105,2020-07-05 09:00:00,1.0,3.0,0.0,1.0,59.97766666666666,51124.34496894988,393386.1816666667,171798770.1233333,2,1,32.7
106,106,2020-07-05 10:00:00,1.0,3.0,0.0,1.0,59.977,45152.45047625717,383280.9783333333,171798750.81833333,2,1,34.5
107,107,2020-07-05 11:00:00,1.0,3.0,0.0,1.0,59.9815,39485.172227669595,385946.13833333337,171798750.61166665,2,1,34.5
108,108,2020-07-05 12:00:00,1.0,3.0,0.0,1.0,59.98500000000002,33271.69820936638,393549.47136363643,171798750.85272726,2,1,37.0
109,109,2020-07-05 13:00:00,1.0,3.0,0.0,1.0,59.99148484848485,27989.64563897837,393578.15015151526,171798735.68166667,3,1,34.9
110,110,2020-07-05 14:00:00,1.0,3.0,0.0,1.0,60.00395454545456,23280.91864873698,393586.1880303031,171798727.25454545,3,1,34.9
111,111,2020-07-05 15:00:00,1.0,3.0,0.0,1.0,59.9975303030303,18872.79258299481,382504.63196969696,171798705.185,3,1,34.6
112,112,2020-07-05 16:00:00,1.0,3.0,0.0,1.0,60.00766666666666,14307.075568473638,393599.25,171798694.4,3,1,31.7
113,113,2020-07-05 17:00:00,1.0,3.0,0.0,1.0,59.98666666666666,9667.783169911749,393606.045,171798694.4,3,1,31.5
114,114,2020-07-05 18:00:00,1.0,3.0,0.0,1.0,60.00019696969697,6923.464257365642,382978.52833333326,171798694.4,3,1,31.5
115,115,2020-07-05 19:00:00,1.0,3.0,0.0,1.0,60.0145,12882.027697623378,393619.5483333333,171798694.4,4,1,31.2
116,116,2020-07-05 20:00:00,1.0,3.0,0.0,1.0,60.02966666666667,24132.618461969454,393626.42,171798694.4,4,1,31.0
117,117,2020-07-05 21:00:00,1.0,3.0,0.0,1.0,59.99980303030303,36423.64587477237,386081.23060606065,171798694.4,4,1,30.2
118,118,2020-07-05 22:00:00,1.0,3.0,0.0,1.0,59.998999999999995,48162.295335481154,393640.42,171798694.4,4,1,29.8
119,119,2020-07-05 23:00:00,1.0,3.0,0.0,1.0,60.02745454545455,56707.03175047858,393648.4981818181,167894186.0218182,4,1,29.1
120,120,2020-07-06 00:00:00,1.0,3.0,0.0,1.0,59.9875,68440.13845309798,393685.5762121212,168219691.53,1,0,29.6
121,121,2020-07-06 01:00:00,1.0,3.0,0.0,1.0,59.971,82885.15332212725,393799.84333333327,161061622.08833334,0,0,28.5
122,122,2020-07-06 02:00:00,1.0,3.0,0.0,1.0,59.99121212121213,95960.5525283653,393935.75757575757,161061703.68757576,0,0,28.3
123,123,2020-07-06 03:00:00,1.0,3.0,0.0,1.0,59.99166666666666,109161.324088341,394073.0950000001,168219891.2616667,0,0,27.9
124,124,2020-07-06 04:00:00,1.0,3.0,0.0,1.0,60.02650000000001,120530.13466872108,394192.7466666667,168219711.355,0,0,27.6
125,125,2020-07-06 05:00:00,1.0,3.0,0.0,1.0,59.98083333333334,128572.15564738288,390203.8016666667,164640778.82166666,0,0,27.4
126,126,2020-07-06 06:00:00,1.0,3.0,0.0,1.0,59.9915,128144.95330578508,394466.27666666673,168220037.55,0,0,27.7
127,127,2020-07-06 07:00:00,1.0,3.0,0.0,1.0,59.99477272727273,120974.10027548205,394623.63742424245,161061807.44030303,2,0,28.8
128,128,2020-07-06 08:00:00,1.0,3.0,0.0,1.0,60.00184848484848,111868.93099173551,394770.1668181818,167894668.13181818,2,0,30.8
129,129,2020-07-06 09:00:00,1.0,3.0,0.0,1.0,59.996,101146.88402203855,394562.96833333327,171799011.27,2,0,32.3
130,130,2020-07-06 10:00:00,1.0,3.0,0.0,1.0,59.98133333333333,93366.34008264459,395027.1033333333,161061466.63833332,2,0,33.9
131,131,2020-07-06 11:00:00,1.0,3.0,0.0,1.0,59.99550000000001,82052.18145793596,395115.31893939397,139586539.30787882,2,0,34.0
132,132,2020-07-06 12:00:00,1.0,3.0,0.0,1.0,59.97966666666666,67533.54311294763,395177.08166666667,139586522.56,2,0,34.4
133,133,2020-07-06 13:00:00,1.0,3.0,0.0,1.0,59.99416666666667,54325.91367874548,395223.645,132428277.34166664,3,0,34.9
134,134,2020-07-06 14:00:00,1.0,3.0,0.0,1.0,59.996,41286.800042381845,395251.22333333327,168219688.0116667,3,0,35.2
135,135,2020-07-06 15:00:00,1.0,3.0,0.0,1.0,60.00933333333332,30102.104238186042,395265.59666666656,171798778.26166666,3,0,34.3
136,136,2020-07-06 16:00:00,1.0,3.0,0.0,1.0,59.99709090909092,21476.229296461104,395277.6672727272,171798733.74,3,0,34.6
137,137,2020-07-06 17:00:00,1.0,3.0,0.0,1.0,59.9895,15449.508158508153,395284.43,171798694.4,3,0,33.5
138,138,2020-07-06 18:00:00,1.0,3.0,0.0,1.0,59.9704696969697,12338.8289044289,395290.0774242425,171798694.4,3,0,31.7
139,139,2020-07-06 19:00:00,1.0,3.0,0.0,1.0,60.00283333333334,16178.886480186473,395296.22166666674,171798694.4,4,0,31.4
140,140,2020-07-06 20:00:00,1.0,3.0,0.0,1.0,60.00233333333333,28319.03248569612,395304.01166666654,171798694.4,4,0,31.2
141,141,2020-07-06 21:00:00,1.0,3.0,0.0,1.0,60.01166666666667,42831.45672812034,395310.84333333327,171798694.4,4,0,30.9
142,142,2020-07-06 22:00:00,1.0,3.0,0.0,1.0,60.01851282051282,56426.58353464715,395316.9667948717,171798694.4,4,0,30.8
143,143,2020-07-06 23:00:00,1.0,3.0,0.0,1.0,59.9765,65426.18854630217,395325.78,171798709.34333333,4,0,30.0
144,144,2020-07-07 00:00:00,1.0,3.0,0.0,1.0,60.00516666666666,80200.86756728118,387796.635,171798901.74166667,1,0,29.1
145,145,2020-07-07 01:00:00,1.0,3.0,0.0,1.0,60.03036363636363,96403.47514303876,395484.5327272727,160085604.99818182,0,0,29.4
146,146,2020-07-07 02:00:00,1.0,3.0,0.0,1.0,59.98433333333334,112040.26185632545,395644.995,164641085.79166666,0,0,29.2
147,147,2020-07-07 03:00:00,1.0,3.0,0.0,1.0,60.0115,126410.40043441404,395818.9916666666,182536616.16333336,0,0,29.2
148,148,2020-07-07 04:00:00,1.0,3.0,0.0,1.0,59.96483333333333,137328.1112417885,395955.63166666665,171798894.115,0,0,29.3
